,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
2535,"100 Washitsu ""room escape game""",And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 14,N/A
2536,100 Wiki Quiz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 15,N/A
2537,100 Years' War,PC,Unknown,Internet Gaming Gate,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2538,100-Yen Gomibako,PSN,Unknown,SCEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2539,1000 Games,PC,Avanquest Software,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 06,N/A
2540,1000 Tiny Claws,PSN,Mediatonic,Mediatonic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 11,N/A
2541,1001 Blockbusters,DSiW,SelectSoft,SelectSoft,N/A,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Oct 11,N/A
2542,1001 Crystal Mazes Collection,DSiW,Teyon Entertainment,Teyon Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd May 10,N/A
2543,1001 Nights: The Adventures of Sindbad,MS,Unknown,"Alawar Entertainment, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2544,1001 Nights: The Adventures of Sindbad,PSP,Alawar Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 11,N/A
2545,1001 Nights: The Adventures of Sindbad,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2546,1001 Spikes,WiiU,Nicalis,Nicalis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 14,27th Jan 18
2547,101 Airborne: The Airborne Invasion of Normandy,PC,Empire Interactive,Empire Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 98,N/A
2548,101 Dolphin Pets,DSiW,Teyon Entertainment,Teyon Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 11,N/A
2549,101 Drinking Games,And,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jan 14,N/A
2550,101 MiniGolf World,DSiW,Teyon Entertainment,Teyon Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 10,N/A
2551,101 Penguin Pets 3D,3DS,SelectSoft,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 13,N/A
2552,101 Pinball World,DSi,SelectSoft,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 12,N/A
2553,101 Pony Pets 3D,3DS,SelectSoft,Teyon Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 14,N/A
2554,101 Shark Pets,DSiW,Teyon Entertainment,Teyon Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 10,N/A
2555,101-in-1 Explosive Megamix,WW,Unknown,Nordcurrent,N/A,2.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2556,101-in-1 Megamix,PSN,Nordcurrent,Nordcurrent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 10,N/A
2557,"10101: ""Will"" the Starship",PS,Sound Technology,Sound Technology,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 97,N/A
2558,1080° Avalanche,GC,Nintendo,Nintendo Software Technology Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 03,N/A
2559,1080º: TenEighty  Snowboarding,VC,Nintendo,Nintendo EAD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 08,N/A
2560,1100AD: Domination,PC,Nikita,Amber Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 14,N/A
2561,12Riven: The Psi-Climinal of Integral,PC,CyberFront,KID Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 08,N/A
2562,13-Sai no Hello Work DS,DS,Digital Works Entertainment,Digital Works Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th May 08,N/A
2563,1337 Ship Deathmatch,XBL,Microsoft,LocoPuyo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 09,N/A
2564,15 Puzzle,XBL,Microsoft,Snowcap Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 09,N/A
2565,1500DS Spirits Vol. 10: Igo,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th May 08,N/A
2566,1500DS Spirits Vol. 1: Mahjong,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 07,N/A
2567,1500DS Spirits Vol. 2: Shogi,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 07,N/A
2568,1500DS Spirits Vol. 3: Block Kuzushi,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 07,N/A
2569,1500DS Spirits Vol. 4: Reversi,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 07,N/A
2570,1500DS Spirits Vol. 5: Hanafuda,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 07,N/A
2571,1500DS Spirits Vol. 6: Trump,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07,N/A
2572,1500DS Spirits Vol. 7: Chess,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07,N/A
2573,1500DS Spirits Vol. 8: Darts,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07,N/A
2574,1500DS Spirits Vol. 9: 2 Nin-uchi Mahjong,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07,N/A
2575,1500DS Spirits: Mahjong V,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 09,N/A
2576,1500DS Spirits: Shogi V,DS,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 09,N/A
2577,1552 Tenka Dairan,PCE,ASK,ASK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jul 93,N/A
2578,15DicePuzzle,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2579,15DicePuzzle,OSX,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2580,16 Shot! Shooting Watch,DSiW,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 10,N/A
2581,1701 A.D. Gold Edition,PC,Aspyr,Related Designs,N/A,7.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 08,N/A
2582,1701 A.D.: The Curse of the Dragon,PC,Sunflowers,Related Designs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 07,N/A
2583,18 Card Games,DS,Rondomedia,Foreign Media Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 10,N/A
2584,18 Wheeler: American Pro Trucker,DC,Sega,Sega-AM2,N/A,7.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 01,N/A
2585,18 Wheels of Steel: Across America,PC,ValuSoft,Sunstorm Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
2586,18 Wheels of Steel: Big City Rigs,PC,ValuSoft,ValuSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 09,N/A
2587,18 Wheels of Steel: Gold Edition,PC,Rondomedia,Various,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 09,N/A
2588,18 Wheels of Steel: Pedal to the Metal,PC,ValuSoft,SCS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 04,N/A
2589,1830: Railroads & Robber Barons,PC,Avalon Interactive,SimTex,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
2590,1849,OSX,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
2591,1849,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 14,N/A
2592,1869,PC,Unknown,Max Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
2593,18th Gate,3DS,CIRCLE Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Oct 12,N/A
2594,1914: Shells of Fury,PC,Astragon,Rondomedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 07,N/A
2595,1914: The Great War,PC,JoWood Productions,TriNode,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 02,N/A
2596,1941: Counter Attack,PCE,Hudson Soft,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 91,N/A
2597,1942,GB,Capcom,Digital Eclipse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 00,N/A
2598,1942 (Arcade),VC,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 11,N/A
2599,1942: Joint Strike,PSN,Capcom,Backbone Entertainment,6.6,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 08,N/A
2600,1942: Joint Strike,XBL,Capcom,Backbone Entertainment,6.6,6.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 08,N/A
2601,1942: The Pacific Air War,PC,Microprose,"MicroProse Software, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
2602,1943 Kai,PCE,Naxat Soft,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 91,N/A
2603,1943: The Battle of Midway,NES,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 88,N/A
2604,1950s Lawn Mower Kids,DSiW,Unknown,Zordix AB,N/A,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 11,N/A
2605,1954: Alcatraz,PC,Unknown,Daedalic Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14,01st Jan 18
2606,19:03 Ueno Hatsu Yakou Ressha,PS,Visit,Visit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 99,N/A
2607,1nsane,PC,Codemasters,Codemasters,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 01,N/A
2608,2 Days to Vegas,X360,Unknown,Steel Monkeys,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2609,2 Days to Vegas,PC,Unknown,Steel Monkeys,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2610,2 Days to Vegas,PS3,Unknown,Steel Monkeys,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2611,2 Fast 4 Gnomz,3DS,QubicGames,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 12,N/A
2612,2 Fast 4 Gnomz,Wii,QubicGames,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 12,N/A
2613,2 Games in 1 Double Pack: Finding Nemo / Monsters Inc.,3DS,Ghostlight,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th May 13,N/A
2614,2 Games in 1 Double Pack: Scooby-Doo and the Cyber Chase / Scooby-Doo! Mystery Mayhem,GBA,THQ,Software Creations / Artificial Mind and Movement,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 05,N/A
2615,2 Games in 1: Columns Crown & ChuChu Rocket!,GBA,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 05,N/A
2616,2 Games in 1: Finding Nemo & Finding Nemo: The Continuing Adventures,GBA,THQ,Vicarious Visions / Altron,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 05,N/A
2617,2 Games in 1: Finding Nemo & The Incredibles,GBA,Unknown,Vicarious Visions / Helixe,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
2618,2 Games in 1: GT 3 Advance: Pro Concept Racing & MotoGP,GBA,THQ,THQ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 04,N/A
2619,2 Games in 1: LEGO Knights' Kingdom + Bionicle,GBA,THQ,Razorback Developments / Mobius Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 05,N/A
2620,2 Games in 1: Sonic Advance & Sonic Battle,GBA,THQ,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 05,N/A
2621,2 Games in 1: Sonic Pinball Party & Sonic Battle,GBA,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 06,N/A
2622,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,And,"Days Of Wonder, Inc.",Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14,N/A
2623,2 Games in 1: The Incredibles + Finding Nemo,GC,THQ,Heavy Iron Studios / Traveller's Tales,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 06,N/A
2624,2 Games in 1: The Incredibles + Finding Nemo,And,Electronic Arts,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 11,N/A
2625,2 Games in 1: The SpongeBob SquarePants Movie / Battle for Bikini Bottom,GC,THQ,Heavy Iron Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 06,N/A
2626,2 Games in 1: The SpongeBob SquarePants Movie / Tak 2: The Staff of Dreams,GC,THQ,Heavy Iron Studios / Avalanche Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 06,N/A
2627,2-for-1 Power Pack: Winter Blast/Summer Sports 2,Wii,Destineer,Destineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 10,N/A
2628,20-Seiki Alice,PC,Alice Soft,Alice Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 00,N/A
2629,2002 FIFA World Cup,PS,EA Sports,EA Canada,N/A,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 02,N/A
2630,2002 FIFA World Cup,PC,EA Sports,EA Canada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 02,N/A
2631,200V Challenge Spirit Mahjong,DSiW,Tasuke,Tasuke,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 09,N/A
2632,2010 FIFA World Cup South Africa,PSN,EA Sports,EA Canada,N/A,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 10,N/A
2633,2048,3DS,Cosmigo,Ketchapp,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jun 14,N/A
2634,2060 Cyber Racer,XBL,Microsoft,R3dDr4g0n,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jun 09,N/A
2635,2064: Read Only Memories,PSV,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 17,18th Dec 17
2636,2064: Read Only Memories,PS4,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 17,13th Apr 19
2637,2064: Read Only Memories,PC,MidBoss,MidBoss,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 15,13th Apr 19
2638,20Q,PSN,Unknown,20Q. Net Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 11,N/A
2639,20th Century Video Almanac,3DO,Software Toolworks,Software Toolworks,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2640,21 Emon: Mezase! Hotel Ou,PCE,NEC Interchannel,NEC Interchannel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 94,N/A
2641,2176 Supernova Storm,XBL,Microsoft,BenS1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 09,N/A
2642,21: Blackjack,DSiW,Digital Leisure Inc.,Digital Leisure Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 10,N/A
2643,21: TwoOne,DC,Princess Soft,Princess Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 01,N/A
2644,221 B Baker St.,PC,Unknown,"IntelliCreations, Inc., Pacific Softech Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86,N/A
2645,2400 A.D.,PC,Origin Systems,"Origin Systems, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87,N/A
2646,25 to Life,PC,Eidos Interactive,Avalanche Software / Ritual Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 06,N/A
2647,250 Mannin no KanKen: Wii de Tokoton Kanji Nou,Wii,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 08,N/A
2648,27 Ball Funky Pool,XBL,Microsoft,Maximinus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Aug 11,N/A
2649,2999 Game Kids,PS,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Dec 98,N/A
2650,2D Math Panic,XBL,Microsoft,OnekSoft Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Sep 11,N/A
2651,2Dark,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2652,2GoVids Rachel Star Stunt Show,XBL,Microsoft,GoVids,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 09,N/A
2653,2Puzzle It: Fantasy,DSiW,Unknown,Neuland Multimedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 10,N/A
2654,2win Ghost,XBL,Microsoft,Paineert,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 09,N/A
2655,2XL Supercross,PC,2XL Games,2XL Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 10,N/A
2656,2Xtreme,PSN,Sony Computer Entertainment,SCEA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd May 07,N/A
2657,3 Count Bout,NG,SNK,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 93,N/A
2658,3 Count Bout,VC,D4 Enterprise,SNK Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th May 11,N/A
2659,3 Count Bout (CD),NG,SNK,UPL,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 95,N/A
2660,3 Games in 1: SpongeBob SquarePants: SuperSponge / Rugrats: I Gotta Go Party / Tak and the Power of Juju,GBA,THQ,Climax Group / Eurocom Entertainment Software / Avalanche Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 05,N/A
2661,3 Games in 1: SpongeBob SquarePants: SuperSponge / Rugrats: I Gotta Go Party / Tak and the Power of Juju,3DS,Cypronia,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 12,N/A
2662,3 Great Planes For Microsoft Combat Flight Simulator!,PC,Unknown,Abacus Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2663,3 Heroes Crystal Soul,DSi,CIRCLE Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 12,N/A
2664,3 Heroes Crystal Soul,3DS,CIRCLE Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jan 13,N/A
2665,3 Ninjas Kick Back,GEN,Psygnosis,Malibu Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94,N/A
2666,3 Ninjas Kick Back,SNES,Sony Imagesoft,Malibu Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94,N/A
2667,3 Ninjas Kick Back / Hook,SCD,Sony Imagesoft,Malibu Games / Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 94,N/A
2668,3 Ninjas Kick Back / Hook,GEN,Sega,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2669,3 on 3 NHL Arcade,XBL,Electronic Arts,EA Canada,N/A,7.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Feb 09,N/A
2670,3 on 3 NHL Arcade,PSN,Electronic Arts,EA Canada,N/A,5.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 09,N/A
2671,3 Stars of Destiny,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 09,N/A
2672,3 Words: Summer,And,Apprope,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jul 14,N/A
2673,"3, 2, 1... WordsUp!",DSi,EnjoyUp Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 12,N/A
2674,"3,2,1... SuperCrash!",PSN,StormBASIC,StormBasic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 10,N/A
2675,"3-2-1, Rattle Battle!",WW,Tecmo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 09,N/A
2676,3-bun Tenkatouitsu: Bakumatsu Quiz-Hen,DSiW,Gakken,"GAE, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 10,N/A
2677,3-bun Tenkatouitsu: Harumon Sengoku Quiz-Hen,DSiW,GAE,GAE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10,N/A
2678,3-bun Tenkatouitsu: Nishihon Sengoku Quiz-Hen,DSiW,GAE,GAE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 10,N/A
2679,3-D Body Adventure,PC,Knowledge Adventure,Knowledge Adventure,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94,19th Dec 18
2680,3-D Tetris,VB,Nintendo,Tikipod,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 96,N/A
2681,3-D Tic-Tac-Toe,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 78,N/A
2682,3-D Ultra Pinball,PC,Sierra Entertainment,"Sierra On-Line, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 96,N/A
2683,3-D WorldRunner,NES,Acclaim Entertainment,Square,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 87,N/A
2684,3-Demon,PC,Unknown,PC Research Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2685,3-in-1 Sports Pack,GBA,Majesco,Skyworks Technologies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 05,N/A
2686,3-Nen B-Gumi Kinpachi Sensei: Densetsu no Kyoudan ni Tate!,PS2,ChunSoft,ChunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 04,N/A
2687,300 Dwarves,PC,Viva Media,Artifex Mundi sp. z o.o.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 13,N/A
2688,300: March to Glory,PSN,Warner Bros. Interactive,Collision Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09,N/A
2689,300: Rise of an Empire -- Seize Your Glory,And,Warner Bros. Interactive Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 14,N/A
2690,3450 Algo,DSiW,Comolink,Comolink,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 11,N/A
2691,360 Mega App Pack HD,XBL,Microsoft,Seph,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 09,N/A
2692,360: Three Sixty,PS,Cryo Interactive,Smart Dog,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 99,N/A
2693,3D Atlas,3DO,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
2694,3D Baseball,SAT,Mindscape,Crystal Dynamics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 96,N/A
2695,3D Block Kuzushi,3DS,SilverStar,SilverStarJapan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jun 11,N/A
2696,3D Bug Attack,PC,Unknown,Webfoot Technologies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 99,N/A
2697,3D Classics: Excite Bike,3DS,Unknown,Arika,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2698,3D Classics: Excitebike,3DS,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 11,N/A
2699,3D Classics: Kid Icarus,3DS,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 12,N/A
