,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
2161,Spot the Differences!,PSN,Sanuk Games,Sanuk Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09,N/A
2162,Spot the Differences!,WW,Sanuk Games,Sanuk Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 11,N/A
2163,Spot the Differences: Party!,WiiU,Sanuk Games,Sanuk Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Sep 13,N/A
2164,Spot: The Cool Adventure,GB,Virgin Interactive,Visual Concepts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 93,N/A
2165,Spot: The Video Game,GB,Virgin Interactive,Software Creations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 91,N/A
2166,Spot: The Video Game!,NES,Arcadia Corporation,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 90,N/A
2167,Spotto!,DSiW,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 10,N/A
2168,SPQR: The Empire's Darkest Hour,PC,GT Interactive,CyberSites,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 96,N/A
2169,Spriggan mark2: RE Terraform Project,PCE,Naxat Soft,Compile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 92,N/A
2170,Spriggan mark2: RE Terraform Project,VC,Naxat Soft,Compile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 09,N/A
2171,Spriggan Powered,SNES,Naxat Soft,Khaos,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 96,N/A
2172,Spriggan: Lunar Verse,PS,From Software,From Liquid Mirror Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Jun 99,N/A
2173,Spring Break In Zombie USA,XBL,Microsoft,Raining Talent LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 10,N/A
2174,Springdale Riding Adventures,Wii,Pan Vision,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 10,N/A
2175,Springer,2600,Tigervision,Tigervision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2176,Sprint Cars 2: Showdown at Eldora,PS2,THQ,Big Ant Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 08,N/A
2177,Sprint Cars: Road to Knoxville,PC,THQ,Big Ant Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 06,N/A
2178,"Sprint, Yankee Soul",And,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 14,N/A
2179,Sprintmaster,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
2180,Spud's Adventure,GB,Atlus,Atlus Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 91,N/A
2181,Spud's Quest,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 14,N/A
2182,Spy Chameleon,XBL,Microsoft,Zeronian,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jun 09,N/A
2183,Spy Chameleon - RGB Agent,Linux,Unfinished Pixel,Unfinished Pixel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 14,09th Aug 18
2184,Spy Chameleon - RGB Agent,OSX,Unfinished Pixel,Unfinished Pixel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 14,09th Aug 18
2185,Spy Chameleon - RGB Agent,PC,Unfinished Pixel,Unfinished Pixel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 14,09th Aug 18
2186,Spy Fox 2: Some Assembly Required,PC,Unknown,Humongous Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2187,Spy Fox in Dry Cereal,PC,Unknown,Humongous,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2188,Spy Fox: Operation Ozone,PC,Unknown,Humongous Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2189,Spy Hunter,2600,Sega,Bally Midway,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
2190,Spy Hunter,NES,Sunsoft,SunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 87,N/A
2191,Spy Hunter,PC,Aspyr,Fluent,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th May 03,N/A
2192,Spy Kids: All the Time in the World,DS,Majesco,OneNine Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 11,N/A
2193,Spy Mouse,And,EA Mobile,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 11,N/A
2194,Spy Muppets: License to Croak,PC,Unknown,Vicarious Visions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2195,Spy Snatcher,PC,Topologika,Jonathan Partington & Jon Thackray,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
2196,Spy vs Spy,GB,First Star Software,Kemco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 92,N/A
2197,Spy vs Spy,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
2198,Spy vs Spy,NES,Kemco,First Star Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
2199,Spy vs Spy,PS2,Unknown,WayForward Technologies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2200,Spy vs Spy (GBC),GB,Vatical Entertainment,Kemco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 99,N/A
2201,Spy vs Spy: Arctic Antics,PC,First Star Software,First Star Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87,N/A
2202,Spycraft: The Great Game,PC,Activision,Activision,N/A,7.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 96,N/A
2203,Spyglass Board Games,XBL,Microsoft,Strange Flavour,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 07,N/A
2204,Spyro 2: Ripto's Rage!,PSN,Sony Computer Entertainment,Insomniac Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th May 09,N/A
2205,Spyro Superpack,GBA,VU Games,Digital Eclipse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 05,N/A
2206,Spyro Superpack,GBA,Vivendi Games,Digital Eclipse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 05,N/A
2207,Spyro the Dragon,PSN,Sony Computer Entertainment,Insomniac Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 07,N/A
2208,Spyro: Year of the Dragon,PSN,Sony Computer Entertainment,Insomniac Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 09,N/A
2209,Sqong,XBL,Microsoft,Mexond,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 09,N/A
2210,Sqong Christmas,XBL,Microsoft,Mexond,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 09,N/A
2211,Sqoon,NES,Irem Software Engineering,Irem Software Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 87,N/A
2212,Squad Assault: Operation Market Garden,PC,Matrix Games,Matrix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 04,N/A
2213,Squad Assault: Second Wave,PC,Merscom LLC,Freedom Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 05,N/A
2214,Squad Assault: West Front,PC,Matrix Games,Freedom Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 03,N/A
2215,Squad Battles: Vietnam,PC,Unknown,HPS Simulations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Aug 01,N/A
2216,Square Deal,GB,DTMC,Hect,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 92,N/A
2217,Square Off,XBL,Microsoft,Roonda,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09,N/A
2218,Square's Tom Sawyer,NES,Square,Square,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 89,N/A
2219,Squash,PC,Unknown,Team6 Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2220,Squeeballs Party,X360,Unknown,Eiconic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2221,Squeeze Box,2600,US Games,US Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2222,Squibs Arcade,WW,Unknown,Alten8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2223,Squid Yes! Not So Octopus!,XBL,Microsoft,Loafjaw,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 09,N/A
2224,Squids Odyssey,3DS,The Game Bakers,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 14,N/A
2225,Squids Odyssey,WiiU,The Game Bakers,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd May 14,N/A
2226,Squirm,XBL,Microsoft,owlisland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 09,N/A
2227,SRS: Street Racing Syndicate,PC,Namco,Eutechnyx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 05,N/A
2228,SS Adventure Pack: Nanatsu no Hikan & Myst,SAT,KOEI,Koei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Mar 97,N/A
2229,Sssnake,2600,Data Age,Data Age,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2230,SSX 3,GIZ,EA Sports BIG,Gizmondo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 05,N/A
2231,SSX On Tour,PSN,Electronic Arts,EA Canada,N/A,8.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 11,N/A
2232,SSX Out of Bounds,NGage,Nokia,Exient Entertainment,N/A,6.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 05,N/A
2233,St Andrews: Eikou to Rekishi no Old Course,SNES,Epoch,Epoch,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 95,N/A
2234,St. Luminous Mission High School,PS,Xing Entertainment,Xing Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th May 00,N/A
2235,Stack Rabbit,And,Oddworld Inhabitans,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 13,N/A
2236,Stack-Up,NES,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 85,N/A
2237,Stacked with Daniel Negreanu,PC,Myelin Media,5000ft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 06,N/A
2238,Stacking,PSN,THQ,Double Fine Productions,N/A,8.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 11,N/A
2239,Stacking,XBL,THQ,Double Fine Productions,N/A,8.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 11,N/A
2240,Stacking: The Lost Hobo King,PSN,THQ,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 11,N/A
2241,Stacking: The Lost Hobo King,XBL,THQ,Double Fine Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 11,N/A
2242,Stahlfeder,PS,Santos,Santos,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 96,N/A
2243,Stained,PC,Desura,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 13,N/A
2244,Staking Claims,PC,Kongregate,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 14,N/A
2245,Staking Claims,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 14,N/A
2246,Stalin vs. Martians,PC,Black Wing Foundation,N-Game Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 09,N/A
2247,Stampede,2600,Activision,Activision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 81,N/A
2248,Stand O'Food,PSN,G5 Entertainment AB,Shape Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 09,N/A
2249,Stand O'Food,PSP,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 09,N/A
2250,Stand O'Food,OSX,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 11,N/A
2251,Stand O'Food,And,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 11,N/A
2252,Stand O'Food,PC,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 11,N/A
2253,Stand OFood 3  Full,And,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 11,N/A
2254,Stand OFood 3  Full,OSX,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 11,N/A
2255,Stand OFood 3  Full,PC,G5 Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Mar 13,N/A
2256,Star Assault,PC,Kalypso,GamesArk,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 07,N/A
2257,Star Blitz,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 14,N/A
2258,Star Chamber,PC,Nayantara Studios,Nayantara Studios,N/A,8.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 03,N/A
2259,Star Chart,XBL,Microsoft,Escapist Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 10,N/A
2260,Star Citizen,PC,Cloud Imperium Games Corporation,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2261,Star Command Revolution,PC,GT Interactive,Metropolis Digital,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97,N/A
2262,Star Control,PC,Accolade,Toys for Bob,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 90,N/A
2263,Star Control,GEN,Ballistic,Toys for Bob,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
2264,Star Control 3,PC,Accolade,Legend Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Aug 96,N/A
2265,Star Control II,3DO,Crystal Dynamics,Toys for Bob,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2266,Star Control II,PC,Accolade,Toys for Bob,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
2267,Star Cross,XBL,Microsoft,Angel of Osmond,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Feb 11,N/A
2268,Star Defender 2,PC,Big Fish Games,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 05,19th Jul 18
2269,Star Defender 3,OSX,Big Fish Games,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 06,N/A
2270,Star Defender 3,PC,Big Fish Games,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 06,N/A
2271,Star Defender 3,And,AWEM Studio,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 12,N/A
2272,Star Defender 4,OSX,AWEM Studio,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 11,N/A
2273,Star Defender 4,PC,Big Fish Games,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 07,N/A
2274,Star Defender 4,And,AWEM Studio,AWEM Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 12,N/A
2275,Star Fighter,SAT,Acclaim Entertainment,Krisalis Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
2276,Star Fighter,3DO,3DO,Krisalis Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
2277,Star Fighter,PC,3DO,Krisalis Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 96,N/A
2278,Star Force,NES,Tecmo,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 87,N/A
2279,Star Force (Arcade),VC,Nintendo,Tecmo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 09,N/A
2280,Star Fox,2600,Mythicon,Mythicon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
2281,Star Fox 64,VC,Nintendo,Nintendo EAD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Apr 07,N/A
2282,Star Fox 64,iQue,Unknown,Nintendo EAD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2283,Star Girl: Valentine Hearts,And,Animoca,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 14,N/A
2284,Star Gladiator Episode: I Final Crusade,PSN,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 11,N/A
2285,Star Hammer Tactics,PSN,Unknown,Black Lab Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 11,N/A
2286,Star Hearts,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 01,N/A
2287,Star Ixiom,PS,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 99,N/A
2288,Star Komi: Star Communicator,GBA,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 01,N/A
2289,Star Lords,OSX,Iceberg Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 13,N/A
2290,Star Lords,PC,Iceberg Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 13,N/A
2291,Star Luster,NES,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 85,N/A
2292,Star Luster,VC,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 08,N/A
2293,Star Ninja,XBL,Microsoft,Bounding Box Games LLC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 11,N/A
2294,Star Ocean: The Last Hope,PS3,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 10,N/A
2295,Star Ocean: Till The End of Time,PS4,Square Enix,tri-Ace,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 17,N/A
2296,Star Parodier,PCE,Hudson Soft,Inter State,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Apr 92,N/A
2297,Star Parodier,VC,Hudson Soft,Inter State,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 08,N/A
2298,Star Raiders,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2299,Star Raiders,5200,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2300,Star Raiders,PC,Atari,Incinerator Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th May 11,N/A
2301,Star Raiders,XBL,Atari,Incinerator Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th May 11,N/A
2302,Star Raiders,PSN,Atari,Incinerator Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 11,N/A
2303,Star Reach,PC,Interplay,Interplay,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 94,N/A
2304,Star Ruler 2,Linux,Blind Mind Studios,Blind Mind Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 15,N/A
2305,Star Ruler 2,PC,Blind Mind Studios,Blind Mind Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 15,N/A
2306,Star Ship,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 77,N/A
2307,Star Ship Patrol,DSiW,Unknown,Q-Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2308,Star Soldier,VC,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 07,N/A
2309,Star Soldier,PSP,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 05,N/A
2310,Star Soldier R,WW,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th May 08,N/A
2311,Star Strike,2600,Mattel Interactive,Mattel Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2312,Star Strike,SCD,Good Night Brave Warrior,Good Deal Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
2313,Star Sweep,GB,Axela,fupac,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 97,N/A
2314,Star Trek,5200,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
2315,Star Trek,X360,Unknown,Digital Extremes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2316,Star Trek,PS3,Unknown,Digital Extremes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2317,Star Trek,PC,Unknown,Digital Extremes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2318,Star Trek (1973) (Original),PC,Unknown,William Char and Associates,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2319,Star Trek Away Team,PC,Activision,Reflexive Entertainment Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 01,N/A
2320,Star Trek Deep Space Nine: Harbinger,PC,Viacom,Stormfront Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 96,N/A
2321,Star Trek Generations: Beyond the Nexus,GB,Absolute Entertainment,Absolute Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94,N/A
2322,Star Trek The Next Generation: Birth of the Federation,PC,Hasbro Interactive,MicroProse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Apr 99,N/A
2323,Star Trek: 25th Anniversary,PC,Interplay,Interplay,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2324,Star Trek: 25th Anniversary,GB,Ultra Games,Visual Concepts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 91,N/A
2325,Star Trek: 25th Anniversary,NES,Ultra Games,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 92,N/A
2326,Star Trek: Armada,PC,Activision,Mad Doc Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 00,N/A
2327,Star Trek: Armada II,PC,Activision,Mad Doc Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 01,N/A
2328,Star Trek: Borg,PC,Simon & Schuster Interactive,Simon & Schuster Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 96,N/A
2329,Star Trek: Bridge Crew,PC,Ubisoft,Red Storm Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 16,12th Aug 18
2330,Star Trek: D-A-C,XBL,Paramount Digital Entertainment,Naked Sky Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th May 09,N/A
2331,Star Trek: D-A-C,PSN,Paramount Digital Entertainment,Naked Sky Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 09,N/A
2332,Star Trek: D-A-C,PC,Paramount Digital Entertainment,Naked Sky Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 09,N/A
2333,Star Trek: Deep Space Nine - Crossroads of Time,SNES,Playmates,Novotrade,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 95,N/A
2334,Star Trek: Deep Space Nine - Crossroads of Time,GEN,Playmates,Novotrade International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
2335,Star Trek: Elite Force II,PC,Activision,Ritual Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 03,N/A
2336,Star Trek: Encounters,PS2,Bethesda Softworks,4J Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 06,N/A
2337,Star Trek: Generations: Beyond the Nexus,GG,Absolute Entertainment,Absolute Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 95,N/A
