,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
2153,Hyperdimension Neptunia U: Action Unleashed,PSV,Idea Factory International,Compile Heart,N/A,N/A,N/A,N/A,0.13m,0.04m,0.01m,0.06m,0.02m,19th May 15,03rd Jul 18
2154,MX 2002 Featuring Ricky Carmichael,XB,THQ,Pacific Coast Power & Light,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,06th Dec 01,N/A
2155,Romance of the Three Kingdoms IV: Wall of Fire,PS,KOEI,Koei/Inis,N/A,N/A,N/A,N/A,0.13m,0.05m,0.03m,0.04m,0.01m,01st Jan 96,N/A
2156,Bulletstorm: Full Clip Edition,PS4,Gearbox Software,People Can Fly,N/A,N/A,N/A,N/A,0.13m,0.05m,0.06m,N/A,0.02m,07th Apr 17,25th Jun 18
2157,Illusion of Gaia,SNES,Nintendo,Quintet,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,01st Sep 94,N/A
2158,Mega Man Anniversary Collection,XB,Capcom,Atomic Planet Entertainment,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,15th Mar 05,N/A
2159,Sally's Salon,DS,Capcom,Capcom,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,11th Nov 08,N/A
2160,Valentino Rossi: The Game,PS4,Namco Bandai Games,Milestone S.r.l.,N/A,N/A,N/A,N/A,0.13m,0.05m,0.05m,N/A,0.02m,26th Jul 16,25th Jun 18
2161,Dreamworks 2-in-1 Party Pack,DS,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,24th Aug 10,N/A
2162,MegaTagmension Blanc + Neptune VS Zombies,PSV,Idea Factory International,Compile Heart,N/A,N/A,N/A,N/A,0.13m,0.04m,0.01m,0.06m,0.02m,10th May 16,03rd Jul 18
2163,Pro Evolution Soccer 2016,X360,Konami Digital Entertainment,PES Productions,N/A,N/A,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,15th Sep 15,14th Apr 18
2164,Shrek Smash n' Crash Racing,GC,Activision,Torus Games,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Nov 06,N/A
2165,Song of the Deep,XOne,Insomniac Games,Insomniac Games,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,12th Jul 16,N/A
2166,Science Papa,Wii,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.11m,0.01m,N/A,0.01m,14th Jul 09,N/A
2167,Grand Knights History,PSP,Xseed Games,Vanillaware,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,31st Dec 12,N/A
2168,Totem,PC,Dagestan Technology,Grizlikyt,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,30th Aug 16,21st Apr 19
2169,Space Camp,Wii,Activision,7 Studios,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,26th May 09,N/A
2170,A Valley Without Wind,PC,"Arcen Games, LLC","Arcen Games, LLC",N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,24th Apr 12,21st Apr 19
2171,Harvest Moon DS (jp sales),DS,Natsume,TOSE,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,12th Sep 06,N/A
2172,Wasteland 2,PC,inXile Entertainment,Unknown,N/A,N/A,N/A,N/A,0.13m,0.06m,0.06m,N/A,0.01m,31st Dec 20,N/A
2173,Every Extend Extra,PSP,Buena Vista,Q Entertainment,N/A,N/A,N/A,N/A,0.13m,0.11m,0.00m,N/A,0.02m,07th Nov 06,N/A
2174,Leather Goddesses of Phobos,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,01st Jan 86,N/A
2175,Colony Survival,PC,Pipliz,Pipliz,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,16th Jun 17,21st Apr 19
2176,007: Quantum of Solace,DS,Activision,Vicarious Visions,N/A,6.3,N/A,N/A,0.13m,0.11m,0.01m,N/A,0.01m,04th Nov 08,N/A
2177,7th Dragon 2020-II,PSP,Sega,imageepoch Inc.,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,18th Apr 13,14th Nov 18
2178,Battlefield 2: Armored Fury,PC,Electronic Arts,Digital Illusions,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,01st Jan 06,N/A
2179,Bionic Commando Rearmed,All,Unknown,GRIN,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 21
2180,Castlevania: Legacy of Darkness,N64,Konami,KCEK,N/A,N/A,N/A,N/A,0.13m,0.06m,0.02m,0.05m,0.00m,30th Nov 99,N/A
2181,Heroes of Ruin,3DS,Square Enix,n-Space,N/A,6.6,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,17th Jul 12,N/A
2182,Little King's Story,Wii,Xseed Games,Cing Inc. / Town Factory,8.8,8.5,9.0,0.13m,N/A,N/A,N/A,N/A,N/A,21st Jul 09,N/A
2183,Mobile Suit Gundam Side Stories,All,Unknown,B.B. Studio,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 20
2184,NBA Jam 2000,N64,Acclaim Entertainment,Acclaim Entertainment,N/A,N/A,N/A,N/A,0.13m,0.12m,0.01m,N/A,0.00m,31st Oct 99,N/A
2185,Nobunaga's Ambition: Taishi,All,Unknown,Koei Tecmo Games,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 20
2186,Sin and Punishment,N64,Nintendo,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,21st Nov 00,N/A
2187,Star Ocean: Blue Sphere,GB,Enix,tri-Ace,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,28th Jun 01,N/A
2188,Warriors All-Stars,All,Unknown,Omega Force,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,N/A,17th Oct 20
2189,QuestRun,PC,Digerati Distribution,Cuve Games,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,18th Apr 14,21st Apr 19
2190,Shrek Super Party,XB,TDK Mediactive,Mass Media,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,29th Nov 02,N/A
2191,Sonic Riders,XB,Sega,Sonic Team,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Feb 06,N/A
2192,Rally Fusion: Race of Champions,PS2,Activision,Climax Group,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,11th Nov 02,N/A
2193,Football Manager Handheld 2012,PSP,Sega,Sports Interactive,N/A,N/A,N/A,N/A,0.13m,N/A,0.09m,N/A,0.04m,28th Oct 11,05th Jan 18
2194,Dinosaur Hunt,PC,ANPA.US,Racing Bros,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,17th Sep 15,21st Apr 19
2195,Lovely Lisa and Friends,DS,Tomy Corporation,Tomy,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,23rd Feb 10,N/A
2196,The House of the Dead,SAT,Sega,Tantalus Interactive,N/A,7.5,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,31st Mar 98,N/A
2197,Mega Man IV,GB,Capcom,Capcom,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,01st Jan 93,N/A
2198,The Legend of Heroes: Trails of Cold Steel IV,PS4,NIS America,Falcom,7.0,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,27th Oct 20,18th Aug 18
2199,All Star Cheer Squad 2,Wii,THQ,Gorilla Games,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,27th Oct 09,N/A
2200,Yu-Gi-Oh! Nightmare Troubadour (JP sales),DS,Konami,Konami,N/A,N/A,N/A,N/A,0.13m,N/A,0.03m,0.10m,N/A,30th Aug 05,N/A
2201,Akiba's Trip: Undead & Undressed,PS3,Xseed Games,Acquire,N/A,N/A,N/A,N/A,0.13m,0.06m,0.01m,0.04m,0.02m,12th Aug 14,12th Nov 18
2202,RealSports Volleyball,2600,Atari,Atari,N/A,N/A,N/A,N/A,0.13m,0.12m,0.01m,N/A,0.00m,01st Jan 82,N/A
2203,Cabela's Alaskan Adventure,X360,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,19th Sep 06,N/A
2204,Heroes of the Pacific,XB,Ubisoft,IR Gurus Interactive,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,28th Sep 05,N/A
2205,NightCaster,XB,Microsoft,Jaleco Entertainment,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,21st Jan 02,N/A
2206,RollerCoaster Tycoon,XB,Atari,Atari,N/A,5.5,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,25th Mar 03,N/A
2207,FIFA World Cup Germany 2006,GC,EA Sports,EA Canada,N/A,7.7,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,24th Apr 06,N/A
2208,Barbie and The Three Musketeers,DS,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,03rd Nov 09,N/A
2209,Hitman 2: Silent Assassin,GC,Eidos Interactive,IO Interactive,N/A,8.3,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,19th Jun 03,N/A
2210,"Warhammer 40,000: Regicide",PC,Hammerfall Publishing,Hammerfall Publishing,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,08th Sep 15,29th Mar 19
2211,"Linea, the Game",PC,KHB-Soft,KHB-Soft,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,04th Jan 16,21st Apr 19
2212,Puyo Puyo!! 20th Anniversary,3DS,Sega,Sonic Team,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,15th Dec 11,N/A
2213,Ape Escape 3,PS2,Sony Computer Entertainment,SCE Japan Studio,N/A,7.8,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,17th Jan 06,16th Sep 18
2214,Digimon Racing,GBA,Bandai,Griptonite Games,N/A,6.0,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.00m,13th Sep 04,N/A
2215,Cucumber Blues,PC,Unknown,Unknown,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,03rd Apr 17,21st Apr 19
2216,"Crouching Tiger, Hidden Dragon",PS2,Ubisoft,Light Weight,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,09th Oct 03,N/A
2217,Eat Lead: The Return of Matt Hazard,PS3,D3 Publisher,Vicious Cycle,N/A,5.3,N/A,N/A,0.13m,0.09m,0.02m,0.00m,0.01m,26th Feb 09,N/A
2218,Family Fortunes,Wii,Mindscape,Mindscape,N/A,N/A,N/A,N/A,0.13m,N/A,0.12m,N/A,0.01m,23rd Oct 09,N/A
2219,Last Bronx,SAT,Sega,Sega,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,30th Sep 97,N/A
2220,Bootombaa,PC,cada,Naarassusi Game,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,09th Mar 17,21st Apr 19
2221,Dungreed,PC,TEAM HORAY,TEAM HORAY,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,15th Feb 18,21st Apr 19
2222,Obduction,PC,Cyan Worlds,Cyan Worlds,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,24th Aug 16,21st Apr 19
2223,Iridion II,GBA,Majesco,Shin'en GmbH,N/A,7.9,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.00m,29th May 03,N/A
2224,Momotaro Douchuuki,SAT,Hudson Soft,SIMS,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,25th Sep 97,N/A
2225,Watch Dogs,WiiU,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,18th Nov 14,15th Mar 18
2226,Borderlands: Double Game Add-On Pack,X360,2K Games,Gearbox Software,N/A,N/A,N/A,N/A,0.13m,0.10m,0.02m,N/A,0.01m,06th Apr 10,N/A
2227,My Baby: First Steps,Wii,SouthPeak Interactive,Nobilis,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,03rd Nov 09,N/A
2228,Whiplash,PS2,Eidos Interactive,Crystal Dynamics,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,18th Nov 03,N/A
2229,Steel Battalion: Heavy Armor,X360,Capcom,From Software,N/A,N/A,N/A,N/A,0.13m,0.08m,0.02m,0.02m,0.01m,19th Jun 12,N/A
2230,Star Wars: Lethal Alliance,PSP,Ubisoft,Ubisoft Montreal,N/A,6.3,N/A,N/A,0.13m,0.11m,0.01m,N/A,0.01m,07th Dec 06,N/A
2231,Runestone Keeper,PC,Blackfire Games,Blackfire Games,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,23rd Mar 15,21st Apr 19
2232,Street Fighter IV,PC,Capcom,Capcom / Dimps Corporation,N/A,9.1,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.02m,07th Jul 09,N/A
2233,Summon Night: Twin Age,DS,Atlus,Flight-Plan,N/A,7.3,N/A,N/A,0.13m,0.07m,N/A,0.05m,0.01m,03rd Jun 08,N/A
2234,Cataegis : The White Wind,PC,Kiss,Acido Cinza,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,25th Sep 15,21st Apr 19
2235,Golf Club 2,PS4,Maximum Games,HB Studios,N/A,N/A,N/A,N/A,0.13m,0.05m,0.06m,N/A,0.02m,27th Jun 17,03rd Jul 18
2236,Rango: The Video Game,X360,Paramount Digital Entertainment,Behaviour Studios,N/A,N/A,N/A,N/A,0.13m,0.06m,0.06m,N/A,0.01m,01st Mar 11,N/A
2237,NBA Live 16,XOne,EA Sports,EA Tiburon,N/A,N/A,N/A,N/A,0.13m,0.11m,0.01m,N/A,0.01m,29th Sep 15,30th May 18
2238,Puppies 3D,3DS,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.13m,0.08m,0.04m,N/A,0.01m,08th Nov 11,N/A
2239,Destroy All Humans! Path of the Furon,X360,THQ,Sandblast Games,N/A,4.1,N/A,N/A,0.13m,0.08m,0.04m,N/A,0.01m,02nd Dec 08,N/A
2240,Margot's Word Brain,Wii,Zoo Digital Publishing,Slam Games,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,23rd Sep 08,N/A
2241,Army Men: Soldiers of Misfortune,Wii,Zoo Games,"Big Blue Bubble, Inc.",N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,10th Oct 08,N/A
2242,Spider-Man: Battle for New York,DS,Activision,Torus Games,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,14th Nov 06,N/A
2243,Pop'n Music Portable,PSP,Konami,Konami,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,04th Feb 10,N/A
2244,SoulCalibur II (JP weekly data),PS2,Namco,Namco,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,27th Aug 03,N/A
2245,Nintendo Puzzle Collection,GC,Unknown,Intelligent Systems,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,N/A,N/A
2246,Tales of Destiny 2,PSP,Namco Bandai,Namco Tales Studio,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,15th Feb 07,N/A
2247,Otogi: Myth of Demons,XB,Sega,From Software,N/A,N/A,N/A,N/A,0.13m,0.08m,0.02m,0.03m,0.00m,27th Aug 03,N/A
2248,Victorious: Time to Shine,X360,D3 Publisher,High Voltage Software,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,15th Nov 11,N/A
2249,Alter Echo,PS2,THQ,Outrage Games,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,19th Aug 03,N/A
2250,Deepak Chopra's Leela,X360,THQ,Curious Pictures,N/A,N/A,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,08th Nov 11,N/A
2251,Walt Disney Pictures Presents: The Wild,GBA,Buena Vista,Climax Group,N/A,N/A,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.00m,08th Sep 06,N/A
2252,Deception IV: Blood Ties,PS3,Tecmo Koei,Tecmo Koei Games,N/A,N/A,N/A,N/A,0.13m,0.03m,0.02m,0.07m,0.01m,25th Mar 14,09th Nov 18
2253,DreamWorks Super Star Kartz,DS,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.08m,0.03m,N/A,0.01m,15th Nov 11,N/A
2254,Puzzle de Harvest Moon,DS,Natsume,Platinum Egg,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,06th Nov 07,N/A
2255,Hero of the Kingdom,PC,Lonely Troops,Lonely Troops,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,20th Dec 12,21st Apr 19
2256,Metal Max 3,DS,Enterbrain,Crea-Tech,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,29th Jul 10,N/A
2257,Rock Band Track Pack Volume 1,PS2,MTV Games,Harmonix Music Systems,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,15th Jul 08,N/A
2258,Fat Princess: Fistful of Cake,PSP,Sony Computer Entertainment,SuperVillain Studios,6.0,7.0,N/A,N/A,0.13m,0.08m,0.02m,N/A,0.02m,04th May 10,N/A
2259,WipeOut 3 The Game,WiiU,Activision,Behaviour Interactive,N/A,N/A,N/A,N/A,0.13m,0.11m,N/A,N/A,0.01m,18th Nov 12,16th Mar 18
2260,Namco Soccer Prime Goal,PS,Sony Computer Entertainment,Namco,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.12m,0.01m,01st Nov 96,N/A
2261,Persona Dancing: Endless Night Collection,PS4,Atlus,Atlus,N/A,N/A,N/A,N/A,0.13m,0.07m,N/A,0.04m,0.02m,04th Dec 18,12th Aug 18
2262,Spaceport Hope,PC,team BitClub,team BitClub,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,16th Apr 16,21st Apr 19
2263,Ikaruga,PC,Treasure,Treasure,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,18th Feb 14,21st Apr 19
2264,NBA 08,PS2,Sony Computer Entertainment,SCE San Diego Studio,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,26th Sep 07,N/A
2265,Rock Band Track Pack Volume 2,PS3,MTV Games,Harmonix Music Systems,N/A,N/A,N/A,N/A,0.13m,0.11m,0.00m,N/A,0.01m,17th Nov 08,N/A
2266,Goosebumps: The Game,NS,GameMill Entertainment,WayForward,N/A,N/A,N/A,N/A,0.13m,0.09m,0.02m,N/A,0.01m,09th Oct 18,14th Jun 18
2267,Monster Hunter Frontier Online,X360,Capcom,Capcom,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,24th Jun 10,N/A
2268,Tom Clancy's Splinter Cell: Double Agent,Wii,Ubisoft,Ubisoft Montreal,N/A,N/A,N/A,N/A,0.13m,0.10m,0.01m,N/A,0.01m,28th Nov 06,N/A
2269,Akiba's Trip: Undead & Undressed,PS4,Xseed Games,Acquire,N/A,N/A,N/A,N/A,0.13m,0.09m,N/A,0.02m,0.02m,25th Nov 14,12th Nov 18
2270,NASCAR Heat 3,PS4,704Games,Monster Games,N/A,N/A,N/A,N/A,0.13m,0.10m,N/A,N/A,0.02m,07th Sep 18,09th Jul 18
2271,Shin Megami Tensei: Digital Devil Saga,PS2,Atlus,Atlus Co.,N/A,7.6,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,05th Apr 05,N/A
2272,Of Orcs and Men,PC,Focus Home Interactive,Cyanide Studio,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,11th Oct 12,02nd Jan 19
2273,The Price Is Right 2010 Edition,DS,Ubisoft,Ludia Inc.,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,22nd Sep 09,N/A
2274,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,PS2,Sega,Sammy Studios,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,15th Dec 05,N/A
2275,Cabela's Dangerous Hunts 2009,PS3,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,23rd Sep 08,N/A
2276,Dungeons 3,PC,Kalypso Media,Realmforge Studios,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,13th Oct 17,03rd Mar 18
2277,Green Lantern: Rise of the Manhunters,X360,Warner Bros. Interactive,Griptonite Games,N/A,6.0,N/A,N/A,0.13m,0.07m,0.04m,N/A,0.01m,07th Jun 11,N/A
2278,Mystic Ark,SNES,Enix,Produce!,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,14th Jul 95,N/A
2279,Rugby 15,PS4,Maximum Games,HB Studios,N/A,N/A,N/A,N/A,0.13m,0.05m,0.06m,N/A,0.02m,24th Feb 15,17th Sep 18
2280,The Turing Test,PC,Square Enix,Bulkhead Interactive,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,30th Aug 16,21st Apr 19
2281,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,Electronic Arts,Krome Studios,N/A,N/A,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.00m,12th Oct 04,N/A
2282,Paw Patrol on a Roll,NS,Outright Games,Outright Games,N/A,N/A,N/A,N/A,0.13m,N/A,0.12m,N/A,0.01m,23rd Oct 18,07th Aug 18
2283,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,Konami,Konami,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,19th Oct 04,N/A
2284,007 Legends,WiiU,Activision,Eurocom,N/A,4.2,N/A,N/A,0.13m,0.06m,0.06m,N/A,0.01m,11th Dec 12,16th Mar 18
2285,LEGO Racers 2,PS2,LEGO Media,Attention To Detail,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,27th Sep 01,N/A
2286,Onechanbara: Bikini Samurai Squad,X360,D3 Publisher,Tamsoft Corporation,N/A,N/A,N/A,N/A,0.13m,0.11m,0.01m,N/A,0.01m,10th Feb 09,N/A
2287,Backyard Baseball,GC,Infogrames,Humongous Entertainment,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,31st Mar 03,N/A
2288,Outlast Trinity,XOne,Warner Bros. Interactive Entertainment,Red Barrels,N/A,N/A,N/A,N/A,0.13m,0.10m,0.02m,N/A,0.01m,25th Apr 17,N/A
2289,Top Shot Arcade,Wii,Activision,Activision,N/A,N/A,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,07th Mar 11,N/A
2290,Super Cuber,PC,Icy Studios,Icy Studios,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,27th Feb 17,21st Apr 19
2291,The Misadventures of P.B. Winterbottom,PC,2K Games,The Odd Gentlemen,N/A,8.1,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,20th Apr 10,N/A
2292,Sega GT,DC,Sega,TOSE Software,N/A,7.8,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,29th Aug 00,N/A
2293,SBK 2011: FIM Superbike World Championship,PS3,Black Bean Games,Milestone S.r.l,N/A,N/A,N/A,N/A,0.13m,0.01m,0.09m,N/A,0.02m,11th May 11,N/A
2294,Legends of Wrestling,GC,Acclaim Entertainment,Acclaim Studios Salt Lake City,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,27th May 02,N/A
2295,Startup Company,PC,Hovgaard Games,Hovgaard Games,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,11th Aug 17,21st Apr 19
2296,Omega One,PC,StarSystemStudios,StarSystemStudios,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,01st Feb 17,21st Apr 19
2297,Gunstar Heroes,GEN,Sega,"Treasure Co., Ltd.",N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,0.00m,09th Sep 93,N/A
2298,All-Star Baseball 2004,XB,Acclaim Entertainment,Acclaim Entertainment,N/A,N/A,N/A,N/A,0.13m,0.10m,0.03m,N/A,0.00m,23rd Feb 03,N/A
2299,Dokapon Kingdom,Wii,Atlus,Sting,6.5,7.2,N/A,N/A,0.13m,0.12m,N/A,N/A,0.01m,14th Oct 08,N/A
2300,Tamagotchi no Pichi Pichi Omisecchi,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,17th Jun 10,N/A
2301,The Deed,PC,GrabTheGames,Pilgrim Adventures,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,24th Nov 15,21st Apr 19
2302,Tharsis,PC,Unknown,Choice Provisions,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 19
2303,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,Sega,Sega,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,10th Oct 13,14th Nov 18
2304,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,GBA,Nintendo,Nintendo,N/A,N/A,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.00m,21st Jun 04,N/A
2305,Portal Runner,PS2,3DO,3DO,N/A,6.7,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,10th Sep 01,N/A
2306,The X-Factor,PS3,Deep Silver,Deep Silver,N/A,N/A,N/A,N/A,0.13m,N/A,0.10m,N/A,0.03m,29th Oct 10,N/A
2307,Sonic Mania,XOne,Sega,PagodaWest Games,N/A,N/A,N/A,N/A,0.13m,0.09m,0.03m,N/A,0.01m,15th Aug 17,15th Aug 18
2308,Warriors Orochi 2,PS2,KOEI,Omega Force,N/A,4.3,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,23rd Sep 08,N/A
2309,DeadCore,PC,Bandai Namco Entertainment,5 Bits Games,N/A,N/A,N/A,0.13m,N/A,N/A,N/A,N/A,N/A,17th Oct 14,21st Apr 19
2310,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,Ubisoft,Phoenix Games Studio,N/A,N/A,N/A,N/A,0.13m,0.06m,0.05m,N/A,0.02m,08th Feb 05,N/A
2311,Assault: Retribution,PS,Midway Games,Candle Light Studios,N/A,N/A,N/A,N/A,0.13m,0.07m,0.05m,N/A,0.01m,31st Oct 98,N/A
2312,Smart Boy's Gameroom,DS,UFO Interactive,Starfish Inc.,N/A,N/A,N/A,N/A,0.13m,0.12m,0.00m,N/A,0.01m,18th Sep 07,N/A
2313,Sengoku Basara 3 Utage,Wii,Capcom,Capcom,N/A,N/A,N/A,N/A,0.13m,N/A,N/A,0.13m,N/A,10th Nov 11,N/A
2314,Space Bust-A-Move,DS,Square Enix,Lancarse,N/A,N/A,N/A,N/A,0.13m,0.10m,0.02m,N/A,0.01m,28th Jul 09,N/A
