,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
3071,Xarlor: Infinite Expanse,PC,Mountain King Studios,Mountain King Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
3072,Xbox Fitness,XOne,Microsoft Studios,Sumo Digital,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 13,09th Aug 18
3073,Xbox Live Arcade Compilation Disc,X360,Microsoft Game Studios,Various,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 07,08th Oct 18
3074,XCOM 2,OSX,2K Australia / 2K Boston,Firaxis Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 16,29th May 18
3075,XCOM 2,Linux,2K Australia / 2K Boston,Firaxis Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 16,29th May 18
3076,XCOM: Enemy Unknown,OSX,Feral Interactive,Firaxis Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 13,22nd Mar 18
3077,XCOM: Enemy Within,PC,2K Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 13,N/A
3078,XCOM: Enemy Within,PS3,2K Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 13,N/A
3079,XCOM: Enemy Within,X360,2K Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 13,N/A
3080,XCross,XBL,Microsoft,ralph78fr,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 09,N/A
3081,Xena: Warrior Princess,GB,Titus,Titus Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 01,N/A
3082,Xeno Arena,XBL,Microsoft,Lemunde,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 09,N/A
3083,Xeno Waster,XBL,Microsoft,Venables Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Aug 11,N/A
3084,Xenogears,PSN,Sony Computer Entertainment,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Feb 11,N/A
3085,Xenon 2,GB,Mindscape,Teeny Weeny Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92,N/A
3086,Xenon 2: Megablast,MS,Virgin Interactive,Bitmap Brothers,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
3087,Xenon 2: Megablast,GEN,Virgin Interactive,The Bitmap Brothers,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
3088,Xenon 2: Megablast,PC,Imageworks,"Assembly Line, The, Bitmap Brothers, The",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
3089,Xenonauts,PC,Goldhawk Interactive,Goldhawk Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 14,N/A
3090,Xenophobe,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
3091,Xenophobe,2600,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
3092,Xenophobe,Lynx,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
3093,Xenophobe,NES,Sunsoft,Bally Midway,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 88,N/A
3094,Xenosaga Freaks,PS2,Namco,Monolith Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Apr 04,N/A
3095,Xeodrifter,3DS,Renegade Kid,Renegade Kid,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 14,N/A
3096,Xerd no Densetsu,GB,Victory Lap Games,GRC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 91,N/A
3097,Xerd no Densetsu 2: Xerd!! Gishin no Ryouiki,GB,Victory Lap Games,GRC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Feb 93,N/A
3098,Xevious,VC,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 07,N/A
3099,Xevious,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87,N/A
3100,Xevious,XBL,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 07,N/A
3101,Xevious (Arcade),VC,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 09,N/A
3102,Xevious: Fadorauto Densetsu,PCE,Namco,Compile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 90,N/A
3103,Xexyz,NES,Hudson Soft,Atlus Co.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 90,N/A
3104,xFart,XBL,Microsoft,arcarocket,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Feb 09,N/A
3105,Xhake Shake Graffiti - A Reflex Game,PC,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Apr 14,N/A
3106,XI [sai] Little,WS,Bandai,MBI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 01,N/A
3107,Xiaolin Showdown,XB,Konami,BottleRocket Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 06,N/A
3108,Xiaolin Showdown,PS2,Konami,BottleRocket Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 06,N/A
3109,XIII Century Gold Edition,PC,Aspyr,Unicorn Games Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 09,N/A
3110,XIII Century: Blood of Europe,PC,Unknown,Unicorn Games Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3111,XIII Century: Death or Glory,PC,GamersGate,Unicorn Games Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Mar 08,N/A
3112,XIIZEAL,PC,Unknown,Triangle Service,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3113,XING: The Land Beyond,PS4,White Lotus Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 17,N/A
3114,XING: The Land Beyond,PC,White Lotus Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 17,N/A
3115,Xmas Puzzle,WW,Unknown,EnjoyUp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 11,N/A
3116,XMAS Taxi,XBL,Microsoft,FifaKane,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 09,N/A
3117,XNcAve,XBL,Microsoft,SFLM,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 09,N/A
3118,Xotic,XBL,Valcon Games,WXP Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 11,N/A
3119,Xpand Rally,PC,TopWare,Techland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Aug 06,N/A
3120,Xpand Rally Extreme,PC,Techland,Techland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 06,N/A
3121,XS,PC,GT Interactive,SCi Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 96,N/A
3122,XS Airboat Racing,PSN,Sony Computer Entertainment,Miracle Designs,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 10,N/A
3123,XS Junior League Dodgeball,PS,XS Games,Yumedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 03,N/A
3124,XS Junior League Dodgeball,PSN,Sony Computer Entertainment,Yumedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 10,N/A
3125,XS Junior League Football,PS,XS Games,Wahoo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
3126,XS Junior League Football,PSN,Sony Computer Entertainment,XS Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 11,N/A
3127,XS Junior League Soccer,PS,XS Games,Wahoo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 04,N/A
3128,XS Junior League Soccer,PSN,Sony Computer Entertainment,Wahoo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 09,N/A
3129,XS Moto,PS,XS Games,Bubble Boy Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 03,N/A
3130,XS Moto,PSN,Sony Computer Entertainment,Bubble Boy Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 10,N/A
3131,Xtreme Polygon,XBL,Microsoft,ASuperSonic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 09,N/A
3132,Xtreme Polygon 2,XBL,Microsoft,ASuperSonic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 09,N/A
3133,Xtreme Sports,DC,Infogrames,Innerloop,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 00,N/A
3134,Xtreme Sports,GB,Infogrames,WayForward Technologies,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 00,N/A
3135,Xtreme Sports Arcade Summer Edition,PC,GT Interactive,WayForward,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 99,N/A
3136,Xtreme Wheels,GB,BAM! Entertainment,Spike,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 01,N/A
3137,XType Plus,WiiU,PhobosLab,PhobosLab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 14,N/A
3138,Xyanide Resurrection,PSP,Unknown,Playlogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
3139,Xyanide Resurrection,PS2,Playlogic Game Factory,Playlogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 07,N/A
3140,Xyanide Resurrection,PC,Playlogic International NV,Playlogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Sep 08,N/A
3141,Xybots,Lynx,Atari,Tengen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
3142,Y: The Case of John Yesterday,PC,Unknown,Pendulo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3143,Yager,PC,THQ,Yager Development,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 03,N/A
3144,Yaiba: Ninja Gaiden Z,PC,Tecmo Koei,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 14,N/A
3145,Yak Dash (Horns of Glory),And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 14,N/A
3146,Yakiniku Bugyou,PS,Media Entertainment,G-mode,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th May 01,N/A
3147,Yakiniku Bugyou,PSN,Unknown,G-mode,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 11,N/A
3148,Yakiniku Bugyou Bonfire!,PS2,Media Entertainment,Media Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Aug 03,N/A
3149,Yakitate!! Japan Game 1 Gou Choujou Kessen!! Pantasic Grand Prix!,DS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 06,N/A
3150,Yakouchuu,SNES,Athena,Athena,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 95,N/A
3151,Yakouchuu GB,GB,Athena,Athena,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 99,N/A
3152,Yakouchuu II: Satsujin Kouru,N64,Athena,Athena,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 99,N/A
3153,Yaku: Yuujou Dangi,PS,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 96,N/A
3154,Yakuman DS,DS,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 05,N/A
3155,Yakuman Wii: Ide Yosuke no Kenkou Mahjong,WW,Nintendo,Nintendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th May 08,N/A
3156,Yakuza Fury,PS2,505 Games,Vingt-et-un Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 05,N/A
3157,Yakuza Online,PC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 19,N/A
3158,Yakuza Online,And,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 19,N/A
3159,Yamada Kamachi Bijutsukan: Kamachi's Museum,3DO,Unknown,TV Asahi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jun 95,N/A
3160,Yamada Yuusuke World Puzzle: Bokura no 48 Jikan Sensou,PSP,Kadokawa Shoten,Kadokawa Shoten,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 09,N/A
3161,Yamaha Supercross,PS2,DSI Games,Coyote Console,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 09,N/A
3162,Yamaha Supercross,PC,DSI Games,Coyote Console,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 08,N/A
3163,Yamakawa Ichimonittou Nihonshi B Yougo Mondaishuu,GB,Imagineer,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 98,N/A
3164,Yamakawa Ichimonittou Sekaishi B Yougo Mondaishuu,GB,Imagineer,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 98,N/A
3165,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B: Shin Sougou Training Plus,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 10,N/A
3166,Yamakawa Shuppansha Kanshuu: Shousetsu Sakaishi B: Shin Sougou Training Plus,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Feb 10,N/A
3167,Yamamura Misa Suspense: Kyoto Kurama Sansou Satsujin Jiken,3DO,Pack-In-Video,Tikipod,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 94,N/A
3168,Yamasa Digi Guide: Faust,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 01,N/A
3169,Yamasa Digi Guide: Faust,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 08,N/A
3170,Yamasa Digi Guide: Hyper Rush,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 00,N/A
3171,Yamasa Digi Guide: Hyper Rush,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 08,N/A
3172,Yamasa Digi Guide: M-771,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 00,N/A
3173,Yamasa Digi Guide: M-771,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 08,N/A
3174,Yamasa Digi Guide: New Pulsar R,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 00,N/A
3175,Yamasa Digi Guide: New Pulsar R,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 08,N/A
3176,Yamasa Digi Guide: Umekagetsu R,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00,N/A
3177,Yamasa Digi Guide: Umekagetsu R,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 09,N/A
3178,Yamasa Digi Selection,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 02,N/A
3179,Yamasa Digi Selection,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 08,N/A
3180,Yamasa Digi Selection 2,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 08,N/A
3181,Yamasa Digi Selection 2,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 02,N/A
3182,Yamasa Digi World 2: LCD Edition,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 02,N/A
3183,Yamasa Digi World 3,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 02,N/A
3184,Yamasa Digi World 4,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 03,N/A
3185,Yamasa Digi World Series: Matsuri no Tatsujin,PS2,Unknown,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3186,Yamasa Digi World SP,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 02,N/A
3187,Yamasa Digi World SP: Bounty Killer,PS3,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 08,N/A
3188,Yamasa Digi World SP: Giant Pulsar,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Sep 06,N/A
3189,Yamasa Digi World SP: Neo Magic Pulsar XX,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 03,N/A
3190,Yamasa Digi World SP: Umi Ichiban R,PS2,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 03,N/A
3191,Yamasa Digi World: Collaboration SP Pachi-Slot Ridge Racer,PS2,Namco Bandai,Namco Bandai Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 08,N/A
3192,Yamasa Digi World: Tetra Master,PS,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th May 01,N/A
3193,Yamasa Digi World: Tetra Master,PSN,Yamasa Entertainment,Yamasa Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 10,N/A
3194,Yamato Nadeshiko o Sagase,PC,Unknown,Chiffon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 00,N/A
3195,Yamiiro no Snow Drops,PC,Unknown,Iris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jul 11,N/A
3196,Yamiyo ni Sasayaku: Meitantei Kyouichirou Sagara,PS2,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 06,N/A
3197,Yard Sale Hidden Treasures: Sunnyville,PC,Big Fish Games,Slapdash Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 08,N/A
3198,Yard Sale Hidden Treasures: Sunnyville,WW,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 10,N/A
3199,Yardmaster: Rule the Rails!,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Sep 14,N/A
3200,Yaris,XBL,Microsoft,Backbone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 07,N/A
3201,Yarisugi Itazura! Swimming School,PC,Unknown,Rocket18 Icecream,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 11,N/A
3202,Yars' Revenge,GB,Telegames,"Telegames, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 99,N/A
3203,Yars' Revenge,PC,Atari,Killspace Entertainment,N/A,5.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 11,N/A
3204,Yars' Revenge,PSN,Unknown,Killspace Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3205,Yars' Revenge,XBL,Atari,Killspace Entertainment,N/A,6.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Apr 11,N/A
3206,Yarudora Portable: Blood The Last Vampire,PSP,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jan 06,N/A
3207,Yarudora Portable: Double Cast,PSP,Sony Computer Entertainment,SCE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 05,N/A
3208,Yarudora Portable: Kisetsu o Dakishimete,PSP,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 05,N/A
3209,Yarudora Portable: Sampaguita,PSP,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 05,N/A
3210,Yarudora Portable: Yukiwari no Hana,PSP,Sony Computer Entertainment,SCEI,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 05,N/A
3211,Yarudora Series Vol.3: Sampaguita,PS,Sony Computer Entertainment,Sugar & Rockets,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Oct 98,N/A
3212,Yarudora Series Vol.4: Yukiwari no Hana,PS,Sony Computer Entertainment,Sugar & Rockets,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 98,N/A
3213,Ye Olde Dice Game,XBL,Microsoft,darthuvuis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th May 09,N/A
3214,Year 0,PC,Legendary Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 14,N/A
3215,Yeh Yeh Tennis,PS,Sunsoft,SunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
3216,Yellow Brick Road,PS,Acclaim Entertainment,Acclaim,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Aug 96,N/A
3217,Yet Another Zombie Defense,XBL,Microsoft,AwesomeGamesStudio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 10,N/A
3218,YetiSports,PSN,Xendex,Xendex,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 10,N/A
3219,Yggdra Union,PSN,Atlus,Sting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Oct 09,N/A
3220,Yggdra Unison: Seiken Buyuuden,DS,Atlus,Sting,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 09,N/A
3221,Yie Ar Kung Fu,XBL,Konami,Digital Eclipse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jul 07,N/A
3222,Yie Ar Kung Fu,NES,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 85,N/A
3223,Yie Ar Kung Fu,VC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jan 08,N/A
3224,Yie Ar Kung Fu 2: The Emperor Yie-Gah,VC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09,N/A
3225,Yin-Yang! Another X-Change,PC,Peach Princess,Crowd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Dec 06,N/A
3226,Yo! Noid,NES,Capcom,Now Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 90,N/A
3227,Yo'Bro,PCE,NEC,ICOM Simulations,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
3228,Yo-Ho Kablammo,XBL,Microsoft,Canalside Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 09,N/A
3229,Yo-Jin-Bo,PC,Hirameki International Group,TwoFive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 06,N/A
3230,Yo-Jin-Bo: Unmei no Freude,PS2,TwoFive,TwoFive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 06,N/A
3231,Yoake Yori Ruriiro na,PC,Unknown,August,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 05,N/A
3232,Yoake Yori Ruriiro na: Moonlight Cradle,PC,Unknown,August,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 09,N/A
3233,Yogi Bear in Yogi Bear's Goldrush,GB,GameTek,Entertainment Int,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 94,N/A
3234,Yogi Bear's Cartoon Capers,GEN,Empire Interactive,Blue Turtle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
3235,Yogi Bear: Great Balloon Blast,GB,BAM! Entertainment,Jorudan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 00,N/A
3236,Yogventures,OSX,KAZe Co.,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 13,N/A
