,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
1968,Fight Ippatsu! Juden-Chan!! CC,PSP,Russel,Russel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 10,N/A
1969,Fight Ippatsu! Juden-Chan!! CC,PSN,Russel,Russel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 10,N/A
1970,Fight Ippatsu! Juuden-chan!! CC,PSP,Russel,Russell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Apr 10,N/A
1971,Fight Monkey of Magic,XBL,Unknown,Jesse Demarco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1972,Fight Night,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
1973,Fight Night Champion,PSN,EA Sports,EA Canada,N/A,8.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 11,N/A
1974,Fight Night Round 2004,PS2,EA Sports,EA Sports,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 04,N/A
1975,Fight Night Round 3,XBL,EA Sports,EA Chicago,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Aug 09,N/A
1976,Fight Night Round 3,PSN,EA Sports,EA Chicago,N/A,7.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09,N/A
1977,Fight Night Round 4,XBL,EA Sports,EA Canada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 10,N/A
1978,Fight of the Castle,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 14,N/A
1979,FightBox,GBA,BBC Multimedia,Gamezlab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 04,N/A
1980,FightBox,PC,BBC Multimedia,Gamezlab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 04,N/A
1981,FightBox,PS2,BBC Multimedia,Gamezlab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 04,N/A
1982,Fighter's History,SNES,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 94,N/A
1983,Fighter's History Dynamite,SAT,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jul 97,N/A
1984,Fighters' Impact,PS,Taito,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Apr 97,N/A
1985,Fighters' Impact,PSN,Taito,Taito Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 08,N/A
1986,Fighter’s History Dynamite,VC,Unknown,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
1987,Fighting Fantasy: Starship Traveller,And,Tin Man Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 14,N/A
1988,Fighting Fantasy: Talisman of Death,PSN,Sony Computer Entertainment,Laughing Jackal,N/A,6.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 11,N/A
1989,Fighting Force,PSP,Unknown,Eidos Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1990,Fighting Force,PSN,Sony Computer Entertainment,Core Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 09,N/A
1991,Fighting Force 2,DC,Eidos Interactive,Core Design Ltd.,N/A,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 99,N/A
1992,Fighting Masters,GEN,Treco,Almanic Corp.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 92,N/A
1993,Fighting Run,PCE,Nichibutsu,Nichibutsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 91,N/A
1994,Fighting Simulator: 2-in-1 Flying Warriors,GB,Culture Brain,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 92,N/A
1995,Fighting Steel: World War II Surface Combat 1939-1942,PC,SSI,Divide By Zero Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 99,N/A
1996,Fighting Street,PCE,NEC,Alfa System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
1997,Fighting Street,VC,Capcom,Alfa System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 09,N/A
1998,Figure 8 Racing,XBL,Microsoft,DennisMac,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 11,N/A
1999,Figures of Happiness,PC,Unknown,G-Collections,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2000,Fila Decathlon,GBA,THQ,Athletic Design AB,N/A,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 02,N/A
2001,Filler,XBL,Microsoft,SimianLogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 09,N/A
2002,Fillogic,PC,Unknown,Pingbit Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 11,N/A
2003,Film Noir,PC,Sophia,Sophia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 99,N/A
2004,Film Quiz!Guess the Movie,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 13,N/A
2005,Film Quiz!Guess the Movie 2,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 14,N/A
2006,Final Approach,2600,Apollo,Apollo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
2007,Final Approach,PS2,Princess Soft,Princess Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Oct 04,N/A
2008,Final Armada,PSN,Virgin Play,I-Imagine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jul 09,N/A
2009,Final Armada,PSP,Unknown,I-Imagine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 07,N/A
2010,Final Assault,PC,Unknown,Infogrames,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2011,Final Blaster,PCE,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 90,N/A
2012,Final Blaster,VC,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 08,N/A
2013,Final Doom,PC,GT Interactive,id Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 96,N/A
2014,Final Exam,X360,Focus Home Interactive,Mighty Rocket Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13,21st Apr 19
2015,Final Exam,PS3,Focus Home Interactive,Mighty Rocket Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 13,21st Apr 19
2016,Final Fantasy,PS,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 03,N/A
2017,Final Fantasy,VC,Square Enix,Square,N/A,8.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 09,N/A
2018,Final Fantasy,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 09,N/A
2019,Final Fantasy,GBA,Nintendo,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 04,N/A
2020,Final Fantasy Agito,And,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2021,Final Fantasy Anniversary Edition,PSN,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Feb 11,N/A
2022,Final Fantasy Anthology: Europa Edition,PS,Electronic Arts,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 02,N/A
2023,Final Fantasy Artniks Dive,And,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 16,N/A
2024,Final Fantasy Crystal Chronicles: My Life as a Darklord,WW,Square Enix,Square Enix,7.0,7.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 09,N/A
2025,Final Fantasy Crystal Chronicles: My Life as a King,WW,Square Enix,Square Enix,8.0,7.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th May 08,N/A
2026,Final Fantasy Extra Collection,PS,DigiCube,TOSE,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97,N/A
2027,Final Fantasy I,iOS,Square Enix,Square Enix,N/A,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 10,03rd Dec 20
2028,Final Fantasy II,VC,Square Enix,Square,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Jun 09,N/A
2029,Final Fantasy II,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 11,N/A
2030,Final Fantasy II,PS,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 03,N/A
2031,Final Fantasy II,GBA,Nintendo,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Nov 04,N/A
2032,Final Fantasy II,PSP,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 07,N/A
2033,Final Fantasy II (SNES),VC,Square Enix,Square,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 10,N/A
2034,Final Fantasy II Anniversary Edition,PSN,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 11,N/A
2035,Final Fantasy III,VC,Square Enix,Square,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 11,N/A
2036,Final Fantasy III (SNES),VC,Square Enix,SquareSoft,N/A,9.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 11,N/A
2037,Final Fantasy IV,WS,Square,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 02,N/A
2038,Final Fantasy IV,PSP,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 11,N/A
2039,Final Fantasy IV,Wii,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 10,N/A
2040,Final Fantasy IV,GBA,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 05,N/A
2041,Final Fantasy IV,TG16,ArtDink,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 93,N/A
2042,Final Fantasy IV: The After Years,WW,Square Enix,Matrix Software,8.1,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 09,N/A
2043,Final Fantasy IV: The Complete Collection,PSN,Square Enix,Square Enix,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Apr 11,N/A
2044,Final Fantasy IX,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 10,N/A
2045,Final Fantasy IX,iOS,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 16,14th Feb 19
2046,Final Fantasy Legend II,GB,Square,SquareSoft,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 91,N/A
2047,Final Fantasy Mystic Quest,SNES,Square,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 92,N/A
2048,Final Fantasy Mystic Quest,VC,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 10,N/A
2049,Final Fantasy Record Keeper,And,Vector Unit Studios,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 15,N/A
2050,Final Fantasy Tactics,PSN,Sony Computer Entertainment,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 09,N/A
2051,Final Fantasy Tactics,And,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 13,N/A
2052,Final Fantasy Tactics,PSP,Square Enix,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Oct 07,N/A
2053,Final Fantasy Tactics: The War of the Lions,PSN,Square Enix,Square Enix,N/A,9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Jul 11,N/A
2054,Final Fantasy Type-0,PSN,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th May 15,28th Dec 18
2055,Final Fantasy Type-0,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Aug 16,10th Jan 18
2056,Final Fantasy V,VC,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 11,N/A
2057,Final Fantasy V,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 11,N/A
2058,Final Fantasy VI,PSN,Square Enix,TOSE Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 11,N/A
2059,Final Fantasy VI,GBA,Nintendo,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 07,N/A
2060,Final Fantasy VII,PSN,Sony Computer Entertainment,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jun 09,23rd Mar 19
2061,Final Fantasy VII,iOS,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 15,23rd Mar 19
2062,Final Fantasy VII G-Bike,And,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2063,Final Fantasy VII International,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Apr 09,N/A
2064,Final Fantasy VIII,PSN,Sony Computer Entertainment,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 09,N/A
2065,Final Fantasy X HD,PS3,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2066,Final Fantasy X HD,PSV,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2067,Final Fantasy X/X-2 Ultimate Box,PS2,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 05,N/A
2068,Final Fantasy XI: A Moogle Kupo d'Etat,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 09,N/A
2069,Final Fantasy XI: A Moogle Kupo d'Etat,PS2,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 09,N/A
2070,Final Fantasy XI: A Moogle Kupo d'Etat,X360,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jul 09,N/A
2071,Final Fantasy XI: Chains of Promathia,PC,Square Enix,Square Enix,N/A,6.8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 04,N/A
2072,Final Fantasy XI: Rise of the Zilart,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 03,N/A
2073,Final Fantasy XI: Scars of Abyssea,XBL,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Sep 10,N/A
2074,Final Fantasy XI: Starter Pack,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jul 07,N/A
2075,Final Fantasy XI: The Vana'diel Collection,PS2,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07,N/A
2076,Final Fantasy XI: The Vana'diel Collection,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Aug 05,N/A
2077,Final Fantasy XI: The Vana'diel Collection 2007,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Nov 06,N/A
2078,Final Fantasy XI: Treasures of Aht Urhgan,PS2,Square Enix,Square Enix,N/A,9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 06,N/A
2079,Final Fantasy XI: Treasures of Aht Urhgan,PC,Square Enix,Square Enix,N/A,9.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 06,N/A
2080,Final Fantasy XI: Ultimate Collection,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 09,N/A
2081,Final Fantasy XI: Ultimate Collection Abyssea Edition,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 11,N/A
2082,Final Fantasy XI: Vana'diel Collection 2,PS2,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 09,N/A
2083,Final Fantasy XI: Vana'diel Collection 2008,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 08,N/A
2084,Final Fantasy XI: Vana'diel Collection 2008,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 08,N/A
2085,Final Fantasy XI: Wings of the Goddess,PS2,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 07,N/A
2086,Final Fantasy XI: Wings of the Goddess,PC,Square Enix,Square Enix,N/A,6.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 07,N/A
2087,Final Fight,VC,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th May 07,N/A
2088,Final Fight,GBA,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Sep 01,N/A
2089,Final Fight,SCD,Sega,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 93,N/A
2090,Final Fight,ZXS,U.S. Gold,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
2091,Final Fight,C64,U.S. Gold,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
2092,Final Fight,AST,U.S. Gold,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
2093,Final Fight,ACPC,U.S. Gold,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,06th Jan 18
2094,Final Fight,Amig,U.S. Gold,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
2095,Final Fight,Arc,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 89,N/A
2096,Final Fight,WiiU,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 13,N/A
2097,Final Fight 2,VC,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 09,N/A
2098,Final Fight 2,WiiU,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 13,N/A
2099,Final Fight 3,SNES,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 95,N/A
2100,Final Fight 3,VC,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jan 10,N/A
2101,Final Fight 3,WiiU,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Oct 13,N/A
2102,Final Fight CD,SCD,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2103,Final Fight Guy,SNES,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 94,N/A
2104,Final Fight Revenge,SAT,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 00,N/A
2105,Final Fight: Double Impact,PSN,Capcom,Capcom,7.5,8.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Apr 10,N/A
2106,Final Fight: Double Impact,XBL,Capcom,Capcom,7.5,8.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Apr 10,N/A
2107,Final Kick,And,Ivanovich Games,Ivanovich Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th May 14,N/A
2108,Final Lap,NES,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 88,N/A
2109,Final Lap 2000,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Mar 00,N/A
2110,Final Lap Special,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Nov 01,N/A
2111,Final Lap Twin,PCE,NEC,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
2112,Final Match Tennis,PCE,Human Entertainment,Human Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 91,N/A
2113,Final Reverse,GB,Toei Animation,Shouei,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 91,N/A
2114,Final Rush,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 13,N/A
2115,Final Saga: The Gaia Cross Chronicles,XBL,Microsoft,Begat,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2116,Final Slam 2,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jun 14,N/A
2117,Final Soldier,PCE,Hudson Soft,Now Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 91,N/A
2118,Final Soldier,VC,Hudson Soft,Now Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 08,N/A
2119,Final Zone,GEN,Renovation,Wolf Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
2120,Final Zone II,PCE,Nippon Telenet,"Renovation Products, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
2121,Find Love 2: Rhapsody,SAT,Daiki,Daiki,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Nov 98,N/A
2122,Find Love 2: The Prologue,SAT,Daiki,Daiki,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 98,N/A
2123,Find Teddy,XBL,Microsoft,Stephen M Bennett,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Feb 09,N/A
2124,Finding Nemo,PC,THQ,Traveller's Tales,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th May 03,N/A
2125,Finding Nemo: Learning With Nemo,PC,Buena Vista,InLight Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Oct 05,N/A
2126,Finding Nemo: Nemo's Underwater World of Fun,PC,THQ,Amaze Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
2127,Finest Hour (Arcade),VC,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 09,N/A
2128,Finger Connection,PSN,Sony Computer Entertainment,Sony Computer Entertainment America,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th May 10,N/A
2129,Finger Flashing,PS,Affect,Affect,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 99,N/A
2130,Finger Flashing,PSN,Affect,Affect,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Nov 10,N/A
2131,Finger VS Axes,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 14,N/A
2132,Finkles Adventure,Wii,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2133,Fintastic Fishdom Collection,PC,Unknown,Playrix Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Apr 11,N/A
2134,Fire,XBL,Microsoft,GoVids,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Sep 09,N/A
2135,Fire & Ice,MS,Tec Toy,Tec Toy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2136,Fire & Forget II,MS,Titus,Titus Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
2137,Fire Emblem Gaiden,NES,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 92,N/A
2138,Fire Emblem Gaiden,VC,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 09,N/A
2139,Fire Emblem: Ankoku Ryu to Hikari no Tsurugi,NES,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 90,N/A
2140,Fire Emblem: Ankoku Ryu to Hikari no Tsurugi,VC,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Oct 09,N/A
2141,Fire Emblem: Ankoku Ryu to Hikari no Tsurugi,3DS,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 12,06th Aug 18
2142,Fire Emblem: Monshou no Nazo,VC,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 06,N/A
2143,Fire Emblem: Seisen no Keifu,SNES,Nintendo,Intelligent Systems,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th May 96,N/A
