,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
2573,Asterix & Obelix: Kick Buttix,PS2,Atari,Etranges Libellules,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,14th Sep 04,N/A
2574,Burnout Paradise: The Ultimate Box,X360,Electronic Arts,Criterion Games,8.6,N/A,N/A,N/A,0.03m,N/A,0.03m,0.00m,0.00m,06th Feb 09,N/A
2575,Puyo Puyo 7,PSP,Sega,Sega,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Nov 09,N/A
2576,South Park: The Stick of Truth,PS4,Ubisoft,Obsidian Entertainment,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.01m,13th Feb 18,19th Mar 18
2577,The Rabbit's Apprentice,PC,Daedalic Entertainment,Daedalic Entertainment,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,28th May 13,23rd Apr 19
2578,Bounty Hounds,PSP,Namco,XPEC,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,12th Sep 06,N/A
2579,Radiant Silvergun,SAT,ESP,"Treasure Co., Ltd.",N/A,9.0,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,23rd Jul 98,N/A
2580,Care Bears - Care Quest,GBA,Game Factory,Flashpoint Games,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,15th Nov 05,N/A
2581,Monster Energy Supercross - The Official Videogame,NS,Milestone S.r.l.,Milestone S.r.l.,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Feb 18,23rd Mar 18
2582,Angler's Club: Ultimate Bass Fishing 3D,3DS,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,0.03m,0.00m,0.03m,N/A,0.00m,30th Aug 11,N/A
2583,Raven Squad: Operation Hidden Dagger,PC,Evolved Games,Atomic Motion,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,25th Aug 09,N/A
2584,Superdimension Neptune vs Sega Hard Girls,PSV,Idea Factory International,Idea Factory,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,18th Oct 16,22nd Sep 18
2585,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,Namco Bandai Games,Banpresto,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Apr 12,26th Apr 19
2586,Boboboubo Boubobo: Ougi 87.5 Bakuretsu Hanage Shinken,GBA,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,19th Dec 02,N/A
2587,Tokyo Majin Gakuen: Kenfuuchou,DS,Marvelous Interactive,"Asmik Ace Entertainment, Inc",N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Aug 08,N/A
2588,Hotel Giant 2,PC,Nobilis,Enlight Software,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,27th Jan 10,N/A
2589,NHRA Drag Racing: Countdown to the Championship,PSP,THQ,"Pipeworks Software, Inc.",N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,27th Aug 07,N/A
2590,Zatch Bell! Electric Arena,GBA,Bandai,Eighting,N/A,4.4,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,22nd Nov 05,N/A
2591,Metal Gear Solid: Snake Eater 3D,3DS,Konami,Konami,N/A,7.9,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,21st Feb 12,N/A
2592,TOCA Race Driver 3: The Ultimate Racing Simulator,XB,Codemasters,Codemasters,N/A,N/A,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,22nd Feb 06,N/A
2593,8-Bit Armies,PS4,Soedesco,Petroglyph Games,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.01m,21st Sep 18,28th Jun 18
2594,Daito Giken Premium Pachi-Slot Collection: Yoshimune,PS2,Daito,Paon Corporation,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,06th Jul 06,N/A
2595,Let's Sing 2019,NS,Ravenscourt,Ravenscourt,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,26th Oct 18,02nd Dec 18
2596,Sky Dancers,GBA,Crave Entertainment,Crave,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,31st Oct 05,N/A
2597,Silent Scope,GBA,Konami,Konami,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,04th Sep 02,N/A
2598,S.T.A.L.K.E.R.: Clear Sky,PC,Koch Media,GSC Game World,N/A,7.0,N/A,N/A,0.03m,0.00m,0.03m,N/A,0.00m,15th Sep 08,N/A
2599,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy DX,NS,Level 5,Level 5,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,08th Nov 19,10th Jul 19
2600,World Series of Poker: Tournament of Champions 2007 Edition,PS2,Activision,Left Field Productions,N/A,6.4,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,21st Sep 06,N/A
2601,Railroad Tycoon 3,PC,Gathering of Developers,PopTop Software,N/A,8.8,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,28th Oct 03,N/A
2602,Yggdra Union: We'll Never Fight Alone,GBA,Atlus,Sting,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,21st Nov 06,N/A
2603,World of Goo,PC,Take-Two Interactive,2D Boy,9.5,9.0,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,21st Oct 08,N/A
2604,Dungeon Maker: Hunting Ground,PSP,Xseed Games,Global A Entertainment,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,19th Jun 07,N/A
2605,Gekiatsu!! Pachi Game Damashi Max: Evangelion 7 x Seimei no Kodou,PS3,Fields,Fields,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,06th Sep 12,26th Apr 19
2606,OZMAFIA!! -vivace-,PSV,Dramatic Create,Dramatic Create,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Feb 15,N/A
2607,ESPN NBA 2Night 2002,PS2,Konami,Konami Computer Entertainment Osaka,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,25th Feb 02,N/A
2608,The Raven Remastered,PS4,THQ Nordic,KING Art Games,N/A,N/A,8.4,N/A,0.03m,0.03m,N/A,N/A,0.01m,13th Mar 18,29th Jan 18
2609,Wangan Midnight,PS3,Genki,Genki,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Jul 07,N/A
2610,World in Conflict,PC,Sierra Entertainment,Massive Entertainment,N/A,9.1,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,18th Sep 07,N/A
2611,Cabela's Dangerous Hunts 2,GC,Activision,FUN Labs,N/A,6.5,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,16th Nov 05,N/A
2612,Fritz Chess,PS3,Deep Silver,Gammick Entertainment,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,31st Jul 09,N/A
2613,Kekkaishi: Kokubourou no Kage,Wii,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Sep 07,N/A
2614,"Crouching Tiger, Hidden Dragon",GBA,Ubisoft,Ubisoft,N/A,5.9,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,09th Oct 05,N/A
2615,Shifting World,3DS,Aksys Games,Nippon Columbia,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th Apr 12,26th Apr 19
2616,Suzumiya Haruhi no Tsuisou,PS3,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,12th May 11,N/A
2617,Trap Gunner: Countdown to Oblivion,PS,Atlus,Racdym,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Sep 98,N/A
2618,Great Edo Blacksmith,PSV,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Nov 14,26th Apr 19
2619,Simple DS Series Vol. 8: The Kanshikikan - Kinkyuu Shutsudou!! Jiken Genba wo Touch Seyo,DS,D3 Publisher,Tomcat System,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th May 06,N/A
2620,A Mind Forever Voyaging,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,0.03m,N/A,N/A,N/A,N/A,N/A,01st Jan 85,N/A
2621,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,KOEI,Koei,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,29th Jan 09,N/A
2622,Lego City Undercover: The Chase Begins,3DS,Nintendo,TT Fusion,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,26th Apr 13,31st Aug 18
2623,Onrush,XOne,Deep Silver,Codemasters,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,05th Jun 18,04th Mar 18
2624,Sabre Wulf,GBA,THQ,Rare Ltd.,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,09th Jun 04,N/A
2625,The Cursed Crusade,PC,Atlus,Kylotonn Entertainment,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,25th Oct 11,N/A
2626,Tsuyo Kiss: Mighty Heart,PS2,Princess Soft,Princess Soft,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th May 06,N/A
2627,Gacharoku,PS2,Sony Computer Entertainment,Agenda,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,05th Dec 02,N/A
2628,Cake Mania: Baker's Challenge,PSP,Destineer,Sandlot Games,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,23rd Oct 08,N/A
2629,SX Superstar,GC,Acclaim Entertainment,Climax Studios,N/A,N/A,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,30th Jun 03,N/A
2630,Salt and Sanctuary,NS,Leadman Games,Ska Studios,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Dec 18,07th Aug 18
2631,Zoo Vet: Endangered Animals,DS,Legacy Interactive,Legacy Interactive,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Nov 08,N/A
2632,Driven,GBA,BAM! Entertainment,Crawfish Interactive,N/A,6.8,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,28th Nov 01,N/A
2633,Steins;Gate 0,PS3,5pb,5pb. Inc.,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,10th Dec 15,10th Jun 18
2634,Red Faction II,GC,THQ,Cranky Pants Games,N/A,8.1,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,31st Mar 03,N/A
2635,Akiba's Beat,PSV,Xseed Games,Acquire,N/A,N/A,N/A,N/A,0.03m,0.02m,0.00m,N/A,0.01m,16th May 17,01st Aug 18
2636,Rapala Tournament Fishing!,X360,Activision,FUN Labs,N/A,N/A,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,21st Nov 06,N/A
2637,Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou,DS,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Apr 11,N/A
2638,SD Gundam G Generation: Gather Beat 2,WS,Bandai,Bandai,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Jun 01,N/A
2639,Battle Engine Aquila,PS2,Atari,Lost Toys,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,19th Jan 03,N/A
2640,SuperCar Challenge,PS3,System 3 Arcade Software,System 3 Arcade Software,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,28th Aug 09,N/A
2641,Gothic Universe,PC,DreamCatcher Interactive,JoWood Productions & Piranha Bytes,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,15th Oct 07,N/A
2642,SBK 2011: FIM Superbike World Championship,PC,Black Bean Games,Milestone S.r.l,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,11th May 11,N/A
2643,Special Forces: Nemesis Strike,XB,Hip Interactive,Asobo Studio,N/A,N/A,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,22nd Mar 05,N/A
2644,Swords,Wii,Majesco,Panic Button,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,14th Sep 10,N/A
2645,Women's Volleyball Championship,PS2,Agetec,Spike,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,29th Jul 08,N/A
2646,Jikkyou Powerful Pro Yakyuu Wii Ketteiban,Wii,Konami,PawaPuro Production,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,20th Dec 07,N/A
2647,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,Tecmo,Net Corporation,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,05th Apr 07,N/A
2648,Star Wars Jedi Knight: Jedi Academy,PC,LucasArts,Raven Software,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,17th Sep 03,N/A
2649,Parfait,PSV,TGL,TGL,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Feb 15,N/A
2650,Uppers,PSV,Marvelous Entertainment,Bullets,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Jul 16,N/A
2651,Death Mark,PS4,Aksys Games,Experience Inc.,N/A,N/A,N/A,N/A,0.03m,0.02m,N/A,0.01m,0.00m,31st Oct 18,17th Mar 19
2652,Labyrinth of Refrain: Coven of Dusk,PSV,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,23rd Jun 16,11th Nov 18
2653,Battle Assault 3 featuring Gundam Seed,PS2,Bandai,Natsume,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,07th Dec 04,N/A
2654,Crimson Tears,PS2,Capcom,Spike / DreamFactory Ltd.,N/A,5.9,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,21st Jul 04,N/A
2655,Tomb Raider: Anniversary,PC,Eidos Interactive,Crystal Dynamics,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,05th Jun 07,N/A
2656,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,Konami,Konami,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,14th Mar 08,N/A
2657,Rugby 15,PSV,Bigben Interactive,HB Studios,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,23rd Jan 15,19th Apr 18
2658,Attack on Titan 2,PSV,Koei Tecmo,Koei Tecmo Games,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,15th Mar 18,30th Jul 18
2659,DarkStar One,PC,CDV Software Entertainment,Ascaron Entertainment,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,14th Aug 06,N/A
2660,Batman Forever: The Arcade Game,PS,Acclaim Entertainment,Iguana Entertainment,N/A,5.2,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,03rd Dec 96,N/A
2661,Rise of Nations: Rise of Legends,PC,Microsoft Game Studios,Big Huge Games,N/A,8.3,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,09th May 06,15th Nov 18
2662,Romance of the Three Kingdoms V,3DS,Tecmo Koei,Koei Tecmo Games,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,19th Sep 13,26th Apr 19
2663,Code of  Princess EX,NS,Nicalis,Studio Saizensen,6.0,7.2,N/A,N/A,0.03m,0.02m,N/A,0.01m,0.00m,31st Jul 18,08th Mar 18
2664,Cabela's Outdoor Adventures,GC,Activision,MagicWand,N/A,N/A,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,13th Sep 05,N/A
2665,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Oct 11,N/A
2666,Backyard NFL Football 2006,GBA,Atari,Humongous Entertainment,N/A,5.5,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,18th Oct 05,N/A
2667,King Arthur II: The Role-playing Wargame,PC,Paradox Interactive,Neocore Games,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,10th Jan 12,N/A
2668,Mashiro Iro Symphony: *mutsu-no-hana,PSP,Comfort,Comfort,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,30th Jun 11,N/A
2669,Mortal Kombat II (JP sales),GEN,Acclaim Entertainment,Probe Entertainment Limited,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,01st Jan 94,N/A
2670,Monster Guardians,GBA,Konami,Konami,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,21st Mar 01,N/A
2671,An American Tail: Fievel's Gold Rush,GBA,Crave Entertainment,Hokus Pokus,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,02nd May 03,N/A
2672,Sunday vs Magazine Shuuketsu! Choujou Daikessen,PSP,Konami,Konami,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Mar 09,N/A
2673,Diabolik Lovers: More Blood,PSP,Idea Factory,Rejet,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,24th Oct 13,26th Apr 19
2674,Magna Carta Portable,PSP,Banpresto,SoftMax,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,25th May 06,N/A
2675,Crazy Chicken: Star Karts,DS,Mumbo Jumbo,Phenomedia,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,11th Jun 09,N/A
2676,Shining Stars,DS,"Destination Software, Inc",Unknown,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,23rd Jun 08,N/A
2677,The Italian Job,GC,Eidos Interactive,Climax Group,N/A,N/A,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,17th Jul 03,N/A
2678,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,Nippon Ichi Software,Nippon Ichi Software,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,29th Nov 07,N/A
2679,Super Dodgeball Brawlers (jp sales),DS,Aksys Games,Million,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th May 08,N/A
2680,M&Ms Shell Shocked,PS,Berkeley,Simon & Schuster Interactive,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,30th Sep 01,N/A
2681,K-On! After School Live!! HD Ver.,PS3,Sega,Sega,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Jun 12,26th Apr 19
2682,Metal Gear Solid: The Essential Collection (JP sales),PS2,Konami,Konami Computer Entertainment Japan,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,18th Mar 08,05th Aug 18
2683,Harukanaru Toki no Naka de 6,PSV,Tecmo Koei,Ruby Party,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,12th Mar 15,22nd Mar 19
2684,Naruto Shippuden: Ultimate Ninja Storm Trilogy,NS,Bandai Namco Games,CyberConnect2,N/A,7.5,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,26th Apr 18,20th May 18
2685,Hello Kitty: Roller Rescue,PC,Empire Interactive,XPEC,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,09th Sep 05,N/A
2686,Doodle Hex,DS,Unknown,Tragnarion Studios,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,31st Dec 20,N/A
2687,3D Baseball,PS,Mindscape,Crystal Dynamics,N/A,7.6,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,27th Nov 96,N/A
2688,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,PS2,Hackberry,Hack Berry,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,24th May 07,N/A
2689,First Queen: Ornic Senki,SNES,Culture Brain,Kure,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,11th Mar 94,N/A
2690,Dream C Club Zero,X360,D3 Publisher,DreamXCreate,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Jan 11,N/A
2691,Tail Concerto,PS,Atlus,CyberConnect2,N/A,7.3,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,31st Aug 99,N/A
2692,Emma at the Farm,DS,Aspyr,Nobilis,N/A,N/A,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,03rd Dec 08,N/A
2693,Aqua Moto Racing Utopia,NS,Big Ben Interactive,Bigben Interactive,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,27th Mar 18,17th Mar 19
2694,The Sum of All Fears,GC,Ubisoft,Red Storm Entertainment,N/A,3.2,N/A,N/A,0.03m,0.03m,0.01m,N/A,0.00m,09th Jan 03,N/A
2695,James Pond: Codename Robocod,GBA,Valcon Games,Vectordean,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,16th Aug 05,N/A
2696,Sayonara Umihara Kawase,3DS,Natsume,Studio Saizensen,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,20th Mar 14,26th Apr 19
2697,Raiden V,PS4,UFO Interactive,Moss,N/A,N/A,N/A,N/A,0.03m,0.02m,N/A,0.00m,0.01m,10th Oct 17,27th Apr 18
2698,Final Fantasy XIV: Heavensward,PC,Square Enix,Square Enix,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,23rd Jun 15,23rd Apr 18
2699,Night Head: The Labyrinth,PS,Fuji,Scitron & Art,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,0.00m,17th Nov 95,N/A
2700,Alpha Protocol,PC,Sega,Obsidian Entertainment,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.01m,01st Jun 10,N/A
2701,Kevin Van Dam: Big Bass Challenge,Wii,Zoo Games,Zoo Games,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,02nd Nov 10,N/A
2702,Hitman: Blood Money,PC,Eidos Interactive,IO Interactive,N/A,8.0,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,30th May 06,N/A
2703,Utawarerumono Portable,PSP,Aquaplus,Aquaplus,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,28th May 09,N/A
2704,EverBlue 2,PS2,Capcom,Arika,N/A,N/A,N/A,N/A,0.03m,0.02m,0.01m,N/A,0.00m,24th Feb 03,N/A
2705,Gaia Saver Hero Saidai no Sakusen,SNES,Banpresto,Banpresto,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,28th Jan 94,N/A
2706,Junior Island Adventure,DS,Unknown,Maximum Family Games,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,06th Sep 11,N/A
2707,Caesar III,PC,Sierra Entertainment,Impressions Games,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,30th Sep 98,N/A
2708,Safari Adventures: Africa,Wii,Conspiracy Entertainment,Neko Entertainment,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,27th Oct 09,N/A
2709,Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,PSV,Square Enix,Square Enix,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,19th Oct 17,17th Sep 18
2710,Higurashi no Naku Koro ni Kizuna: Dai-San-Kan - Rasen,DS,Alchemist,Alchemist,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,28th May 09,N/A
2711,A Game of Thrones: Genesis,PC,Focus Home Interactive,Cyanide,N/A,4.9,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,28th Sep 11,N/A
2712,Barbie and Her Sisters Puppy Rescue,3DS,Little Orbit,Little Orbit,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,03rd Nov 15,N/A
2713,Maximum Racing: Drag & Stock Racer,Wii,Unknown,Brain in a Jar,N/A,N/A,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,15th Mar 11,N/A
2714,King's Quest: The Complete Collection,X360,Activision,The Odd Gentlemen,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,18th Oct 16,18th Dec 18
2715,SoulCalibur II(JP sales),XB,Namco,Namco,N/A,9.3,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th Aug 03,N/A
2716,Earthfall,XOne,Gearbox Software,Holospark,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,13th Jul 18,25th May 18
2717,Future Card Buddyfight Mezase! Buddy Champion!,3DS,FuRyu Corporation,FuRyu,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,16th Mar 17,04th Aug 18
2718,Nancy Drew: Alibi In Ashes,PC,Her Interactive,Her Interactive,N/A,N/A,N/A,N/A,0.03m,0.03m,N/A,N/A,0.00m,18th Oct 11,N/A
2719,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,PSP,Daito,Daito,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,08th Jun 06,N/A
2720,Yumeiro Patissiere: My Sweets Cooking,DS,Konami,Konami,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,27th May 10,N/A
2721,Clannad,PS3,Prototype,Visual Arts,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,21st Apr 11,N/A
2722,Samurai Warriors 3Z Special,PSP,Koei Tecmo,Omega Force,N/A,N/A,N/A,N/A,0.03m,N/A,N/A,0.03m,N/A,16th Feb 12,26th Apr 19
2723,Travel Coach: Europe 1,DS,Disney Interactive Studios,HMH Hamburger Medien Haus,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,09th Mar 10,N/A
2724,Shantae: Half-Genie Hero,PSV,Xseed Games,Way Forward Technologies,N/A,N/A,N/A,N/A,0.03m,0.02m,N/A,N/A,0.01m,20th Dec 16,30th Dec 18
2725,Clever Kids: Pirates,DS,Midas Interactive Entertainment,Midas Interactive Entertainment,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,07th Nov 08,N/A
2726,MotoGP,PSP,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,0.03m,0.03m,0.00m,N/A,0.00m,26th Sep 06,N/A
2727,Electroplankton,DS,Nintendo,Indies Zero,N/A,N/A,N/A,N/A,0.03m,0.01m,0.00m,0.02m,0.00m,09th Jan 05,N/A
2728,Pro Evolution Soccer 2017,PC,Konami Digital Entertainment,PES Productions,N/A,N/A,N/A,N/A,0.03m,N/A,0.03m,N/A,0.00m,13th Sep 16,14th Apr 18
