,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
1110,Jikkyou Powerful Pro Yakyuu,NS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 19,26th Mar 19
1111,Jockey's Road,XB,Microsoft Game Studios,Progress Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 02,10th Oct 18
1112,Joe Danger,PSV,Unknown,Hello Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 19
1113,Joe Dever's Lone Wolf,NS,Forge Reply,Forge Reply,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Feb 18,12th Mar 18
1114,Joggernauts,NS,Unknown,Space Mace,6.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 18
1115,Joggernauts,PC,Unknown,Space Mace,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 18
1116,John Wick Hex,PC,Good Shepherd Entertainment,Mike Bithell Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 19,24th Jul 19
1117,John Wick Hex,PS4,Good Shepherd Entertainment,Mike Bithell Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th May 20,28th Apr 20
1118,Johnny Turbo's Arcade: Bad Dudes,NS,FTE Games,Flying Tiger Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Mar 18,23rd Mar 18
1119,Johnny Turbo's Arcade: Gate of Doom,NS,FTE Games,Flying Tiger Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 18,12th Mar 18
1120,Johnny Turbo's Arcade: Wizard Fire,NS,Unknown,FTE Games,N/A,N/A,3.0,N/A,N/A,N/A,N/A,N/A,N/A,21st Jun 18,29th Aug 20
1121,Jolt Family Robot Racer,WiiU,Unknown,TBD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20
1122,Jon Shafer's At the Gates,PC,Conifer Games,Conifer Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 19,24th Mar 19
1123,Jotun: Valhalla Edition,PC,Unknown,Thunder Lotus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1124,Jotun: Valhalla Edition,Linux,Unknown,Thunder Lotus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1125,Jotun: Valhalla Edition,OSX,Unknown,Thunder Lotus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1126,Jotun: Valhalla Edition,WiiU,Unknown,Thunder Lotus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1127,Jotun: Valhalla Edition,PS4,Unknown,Thunder Lotus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1128,Jotun: Valhalla Edition,XOne,Unknown,Thunder Lotus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1129,Jotun: Valhalla Edition,NS,Unknown,Thunder Lotus Games,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 18
1130,Journey,PS4,Sony Computer Entertainment,thatgamecompany,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 15,23rd Sep 18
1131,Journey,PC,Annapurna Interactive,thatgamecompany,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jun 20,26th Mar 19
1132,Journey Collector's Edition,PS4,Sony Computer Entertainment,thatgamecompany,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Sep 15,23rd Sep 18
1133,Journey To the Savage Planet,PS4,505 Games,Typhoon Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 20,11th Apr 19
1134,Journey To the Savage Planet,XOne,505 Games,Typhoon Studios,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 20,11th Apr 19
1135,Journey To the Savage Planet,PC,505 Games,Typhoon Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 20,11th Apr 19
1136,Jumanji: The Video Game,XOne,Unknown,Funsolve,3.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 19
1137,Jumanji: The Video Game,NS,Unknown,Funsolve,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 19
1138,Jumanji: The Video Game,PS4,Unknown,Funsolve,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 19
1139,Jumanji: The Video Game,PC,Unknown,Funsolve,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Nov 19
1140,Jump Force,PS4,Bandai Namco Entertainment,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 19,11th Jun 18
1141,Jump Force,XOne,Bandai Namco Entertainment,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 18,11th Jun 18
1142,Jump Force,PC,Bandai Namco Entertainment,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 19,11th Jun 18
1143,Jump Force,NS,Bandai Namco Entertainment,Spike Chunsoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 20,05th Jun 20
1144,Jump Rope Challenge,NS,Nintendo,Nintendo EPD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 20,20th Jul 20
1145,Jupiter & Mars,PS4,Tigertron,Tantalus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 19,20th Apr 19
1146,Jurassic World Evolution: Complete Edition,NS,Frontier Developments,Frontier Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Nov 20,08th Sep 20
1147,Just Cause 4,PC,Square Enix,Avalanche Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 18,19th Dec 18
1148,Just Dance 2020,PC,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 19,25th Jul 19
1149,Just Dance 2020,Wii,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 19,25th Jul 19
1150,Just Dance 2020,XOne,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 19,25th Jul 19
1151,Just Dance 2020,PS4,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 19,25th Jul 19
1152,Just Dance 2020,NS,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Nov 19,25th Jul 19
1153,Just Dance 2021,XOne,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20,27th Aug 20
1154,Just Dance 2021,XS,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20,27th Aug 20
1155,Just Dance 2021,PS5,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20,27th Aug 20
1156,Just Dance 2021,PS4,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20,27th Aug 20
1157,Just Dance 2021,NS,Ubisoft,Ubisoft Paris,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Nov 20,27th Aug 20
1158,Just Shapes & Beats,NS,Berzerk Studio,Berzerk Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 18,23rd Mar 18
1159,JYDGE,NS,10tons,10tons Ltd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Oct 17,12th Mar 18
1160,K-1 Oujya ni Narou!,PS,Xing Entertainment,Xing Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 00,02nd Oct 20
1161,K-1: The Arena Fighters,PS,THQ,Daft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 97,19th May 18
1162,Kaiji: Steel Beam Crossing of Despair,NS,Unknown,Solidsphere,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jan 18
1163,Kalimba,XOne,Microsoft Studios,Press Play,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Dec 14,09th Aug 18
1164,Kamen no Ninja Hanamaru,NES,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 90,31st Dec 17
1165,Kandagawa Jet Girls,PS4,Marvelous,Marvelous,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20,06th Aug 19
1166,Kandagawa Jet Girls,PC,Xseed Games,Marvelous,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20,08th Jun 20
1167,Karaoke JOYSOUND for Switch,NS,Xing Entertainment,Xing Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 17,30th Aug 18
1168,Karigurashi Renai,PSV,Entergram,ASa Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19,09th Mar 19
1169,Karigurashi Renai,PS4,Entergram,ASa Project,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Feb 19,09th Mar 19
1170,Katakoi Contrast: Collection of Branch,NS,Idea Factory,Idea Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Aug 19,22nd Mar 19
1171,Katamari Damacy Reroll,PC,Bandai Namco Entertainment,Bandai Namco Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 18,30th Sep 18
1172,Katamari Damacy Reroll,XOne,Bandai Namco Entertainment,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 20,18th Sep 20
1173,Katamari Damacy Reroll,PS4,Bandai Namco Entertainment,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 20,18th Sep 20
1174,Katana ZERO,NS,Devolver Digital,Akiisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 19,02nd Apr 19
1175,Katana Zero,PC,Devolver Digital,Askiisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 19,15th Apr 19
1176,Kelvin and the Infamous Machine,PC,Unknown,Blyts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1177,Kelvin and the Infamous Machine,OSX,Unknown,Blyts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1178,Kelvin and the Infamous Machine,Linux,Unknown,Blyts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1179,Kena: Bridge of Spirits,PS5,Ember Lab,Ember Lab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21,11th Jun 20
1180,Kena: Bridge of Spirits,PC,Ember Lab,Ember Lab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21,12th Jun 20
1181,Kena: Bridge of Spirits,PS4,Unknown,Ember Lab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Feb 21
1182,Kenka Bancho Otome: 2nd Rumble!!,PSV,Spike Chunsoft,RED Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 19,22nd Mar 19
1183,Kentucky Route Zero: TV Edition,NS,Annapurna Interactive,Cardboard Computer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 20,19th Jan 18
1184,Kentucky Route Zero: TV Edition,XOne,Annapurna Interactive,Cardboard Computer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 20,16th Jun 19
1185,Kentucky Route Zero: TV Edition,PS4,Annapurna Interactive,Cardboard Computer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jan 20,16th Jun 19
1186,Kerbal Space Program 2,XOne,Squad,Squad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,24th Oct 19
1187,Kerbal Space Program 2,PS4,Squad,Squad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,24th Oct 19
1188,Kerbal Space Program 2,PC,Squad,Squad,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,24th Oct 19
1189,Kero Blaster,NS,Unknown,Studio Pixel,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 18
1190,Kero Blaster,PS4,Unknown,Studio Pixel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 18
1191,Ketzal's Corridors,3DS,Nintendo,Keys Factory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 12,05th Sep 18
1192,Kid Pix,PC,Broderbund,Broderbund,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 91,11th May 18
1193,Kid Tripp,NS,Four Horses,Four Horses,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Nov 17,12th Mar 18
1194,Kill la Kill: IF,PS4,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 19,06th Apr 19
1195,Kill la Kill: IF,NS,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 19,06th Apr 19
1196,Kill la Kill: IF,PC,Arc System Works,Arc System Works,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 19,06th Apr 19
1197,Killer Instinct 2 Classic,XOne,Microsoft Studios,Code Mystics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Sep 14,15th Oct 18
1198,Killer Instinct Classic,XOne,Microsoft Studios,Code Mystics,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 13,15th Oct 18
1199,Killer Instinct: Definitive Edition,XOne,Microsoft Studios,Iron Galaxy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 16,25th May 18
1200,Killer Queen Black,XOne,"Liquid Bit, LLC","Liquid Bit, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 19,13th Sep 19
1201,Killer Queen Black,NS,"Liquid Bit, LLC","Liquid Bit, LLC",7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 19,13th Sep 19
1202,Killer Queen Black,PC,"Liquid Bit, LLC","Liquid Bit, LLC",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Oct 19,13th Sep 19
1203,Kinetica,PS4,Sony Interactive Entertainment,SCEA Santa Monica Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th May 16,03rd Dec 18
1204,King Oddball,NS,10tons,10tons Ltd,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Oct 17,12th Mar 18
1205,King's Bounty II,XOne,Deep Silver,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 21,28th Aug 20
1206,King's Bounty II,PS4,Deep Silver,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 21,28th Aug 20
1207,King's Bounty II,NS,Deep Silver,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 21,28th Aug 20
1208,King's Bounty II,PC,Deep Silver,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 21,28th Aug 20
1209,King's Quest,PC,Sierra Entertainment,The Odd Gentlemen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 15,18th Dec 18
1210,King's Quest: The Complete Collection,PS3,Sierra Entertainment,The Odd Gentlemen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 15,18th Dec 18
1211,Kingdom Hearts HD II.8 Final Chapter Prologue,XOne,Square,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 20,13th Feb 20
1212,Kingdom Hearts: Melody of Memory,XOne,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 20,18th Sep 20
1213,Kingdom Hearts: Melody of Memory,PS4,Square Enix,Square Enix,6.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 20,18th Sep 20
1214,Kingdom Hearts: Melody of Memory,NS,Square Enix,Square Enix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 20,18th Sep 20
1215,Kingdom Rush Origins,PC,Ironhide Game Studio,Ironhide Game Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Oct 18,06th Apr 19
1216,Kingdom Two Crowns,NS,Raw Fury,Noio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 18,01st Dec 18
1217,Kingdom: New Lands,NS,Raw Fury,Noio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 17,12th Mar 18
1218,Kingdoms of Amalur: Re-Reckoning,XOne,THQ Nordic,Kaiko,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 20,09th Jul 20
1219,Kingdoms of Amalur: Re-Reckoning,PS4,THQ Nordic,Kaiko,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 20,09th Jul 20
1220,Kingdoms of Amalur: Re-Reckoning,PC,THQ Nordic,Kaiko,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Sep 20,09th Jul 20
1221,Kings of Lorn: The Fall of Ebris,XOne,TeamKill Media,TeamKill Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 19,06th Jul 19
1222,Kings of Lorn: The Fall of Ebris,PS4,TeamKill Media,TeamKill Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 19,06th Jul 19
1223,Kings of Lorn: The Fall of Ebris,PC,TeamKill Media,TeamKill Media,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 19,06th Jul 19
1224,King's Quest: The Complete Collection,PC,Unknown,The Odd Gentlemen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 17
1225,King‘s Quest,PC,Unknown,The Odd Gentlemen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 17
1226,King’s Bounty II,XOne,1C Entertainment,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,20th Aug 19
1227,King’s Bounty II,PS4,1C Entertainment,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,20th Aug 19
1228,King’s Bounty II,PC,1C Entertainment,1C Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,20th Aug 19
1229,Kirby Fighters 2,NS,Nintendo,HAL Laboratory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Sep 20,25th Sep 20
1230,Kirby's Extra Epic Yarn,3DS,Nintendo,Good-Feel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Mar 19,09th Jan 19
1231,KNACK's Quest,And,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13,11th Apr 18
1232,KNACK's Quest,iOS,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 13,11th Apr 18
1233,Knee Deep,PC,Unknown,Prologue Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1234,Knee Deep,OSX,Unknown,Prologue Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1235,Knee Deep,PS4,Unknown,Prologue Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1236,Knee Deep,XOne,Unknown,Prologue Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Jan 18
1237,Knight Terrors,NS,Nicalis,Freakzone Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Oct 17,12th Mar 18
1238,Knights and Bikes,PS4,Double Fine Presents,Foam Sword,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 19,14th Aug 19
1239,Knights and Bikes,PC,Double Fine Presents,Foam Sword,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Aug 19,14th Aug 19
1240,Knights and Bikes,NS,Double Fine Presents,Foam Sword,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 20,24th Jan 20
1241,Knights of Pen and Paper +1 Edition,PS4,Unknown,Behold Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 19
1242,Knights of Pen and Paper +1 Edition,XOne,Unknown,Behold Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 19
1243,Knights of Pen and Paper +1 Edition,NS,Unknown,Behold Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 19
1244,Knights of Pen and Paper +1 Edition,PC,Unknown,Behold Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Mar 19
1245,Knockout City,NS,EA Originals,Velan Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 21,17th Feb 21
1246,Knockout City,PS4,Unknown,Velan Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 21
1247,Knockout City,PS5,Unknown,Velan Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 21
1248,Knockout City,PC,Unknown,Velan Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 21
1249,Knockout City,XOne,Unknown,Velan Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 21
1250,Knockout City,XS,Unknown,Velan Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 21
1251,Knowledge Adventure: The Game,PC,Unknown,Knowledge Adventure Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 18
1252,Knowledge is Power: Decades,PS4,Sony Interactive Entertainment,Wish Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Nov 18,24th Sep 18
1253,Kodu Game Lab,PC,Microsoft Studios,Microsoft Research,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 13,23rd Mar 19
1254,Koi DX,NS,CIRCLE Entertainment,FK Digital,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 17,12th Mar 18
1255,Koi DX,WiiU,Unknown,TBD,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20
1256,Kona,NS,Koch Media,Parabole,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Mar 18,23rd Mar 18
1257,Konami Anniversary Collection: Arcade Classics,PS4,Unknown,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
1258,Konami Anniversary Collection: Arcade Classics,NS,Unknown,Konami,6.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
1259,Konami Anniversary Collection: Arcade Classics,PC,Unknown,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
1260,Konami Anniversary Collection: Arcade Classics,XOne,Unknown,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 19
1261,Kono Subarashii Sekai ni Shukufuku o! Kibo no Meikyu to Tsudoishi Bokenshatachi,PSV,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 19,06th May 19
1262,Kono Subarashii Sekai ni Shukufuku o! Kibo no Meikyu to Tsudoishi Bokenshatachi,PS4,Entergram,Entergram,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Jun 19,06th May 19
1263,Konoyo no Hate de Koi o Utau Shoujo: Yu-No,NS,5pb,MAGES,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 19,22nd Mar 19
1264,Kool-Aid Man,Int,Mattel Electronics,Mattel,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,13th Jan 18
1265,Kotodama: The 7 Mysteries of Fujisawa,PC,PQube,Art Co. Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 19,03rd Apr 19
1266,Kotodama: The 7 Mysteries of Fujisawa,NS,PQube,Art Co. Ltd.,N/A,N/A,1.0,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 19,03rd Apr 19
1267,Kotodama: The 7 Mysteries of Fujisawa,PS4,PQube,Art Co. Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Jun 19,03rd Apr 19
1268,Krosmaster Arena,PC,Ankama Games,Ankama Studio,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 15,01st Apr 19
1269,Kunai,NS,The Arcade Crew,TurtleBlaze,7.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 20,14th Jan 20
1270,Kunai,PC,The Arcade Crew,TurtleBlaze,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Feb 20,14th Jan 20
1271,Kung-Fu Heroes,WiiU,Unknown,Culture Brain,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Aug 20
1272,KungFu Kickball,XOne,Blowfish Studios,WhaleFood Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,17th Aug 19
1273,KungFu Kickball,PS4,Blowfish Studios,WhaleFood Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20,17th Aug 19
