,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
2602,Chocolatier: Decadence by Design,PC,PlayFirst,Big Fish Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jan 09,N/A
2603,Choice of the Deathless,PC,Choice of Games,Choice of Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 13,N/A
2604,Choice of the Rock Star,PC,Choice of Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 14,N/A
2605,Choice of the Rock Star,And,Choice of Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Apr 14,N/A
2606,Chomp!,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th May 14,N/A
2607,Chomp!,OSX,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th May 14,N/A
2608,Chompy Chomp Chomp,PC,Kiss,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 14,N/A
2609,Choplifter,MS,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86,N/A
2610,Choplifter HD,PSN,inXile Entertainment,InXile Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 12,N/A
2611,Choplifter HD,XBL,inXile Entertainment,InXile Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 12,N/A
2612,Choplifter HD,PC,inXile Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 12,N/A
2613,Choplifter II,GB,Victor Interactive,Beam Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 91,N/A
2614,Choplifter III,SNES,Victor Interactive,Beam Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
2615,Choplifter III,GB,Ocean,Teeny Weeny Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
2616,Choplifter III,GG,Extreme Entertainment Group,Beam Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
2617,Choplifter!,7800,Atari,"IBID, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 87,N/A
2618,Choplifter!,5200,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84,N/A
2619,Choro Q Hyper,GB,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jul 99,N/A
2620,Choro Q Jet: Rainbow Wings,PS,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Feb 98,N/A
2621,Choro Q Park,SAT,Takara,Nextech,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Mar 98,N/A
2622,Choro Q Wonderful!,PS,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 99,N/A
2623,Choro Q Works,PS2,Atlus,Barnhouse Effect,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th May 05,N/A
2624,Chotto DS Bungaku Zenshuu: Sekai no Bungaku 20,DSiW,Nintendo,Genius Sonority Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 09,23rd Apr 18
2625,Chotto Shot,PSP,Sony Computer Entertainment,Sony Computer Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Nov 06,N/A
2626,Chou Gals! Kotobuki Ran,GB,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Jul 01,N/A
2627,Chou Gals! Kotobuki Ran 2,GB,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Feb 02,N/A
2628,Chou Kantan Boki Nyuumon DS,DS,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 07,N/A
2629,Chou Kowai Hanashi DS: Ao no Shou,DS,Alchemist,Alchemist,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Aug 10,N/A
2630,Chou Majin Eiyuuden Wataru: Another Step,PS,Banpresto,Aspect Co. Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Apr 98,N/A
2631,Chou Majin Eiyuuden Wataru: Mazekko Monster,GB,Banpresto,Alpha Unit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 97,N/A
2632,Chou Majin Eiyuuden Wataru: Mazekko Monster 2,GB,Banpresto,Alpha Unit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 98,N/A
2633,Chou-Denki Card Battle: Youfu Makai,WS,Koubunsha,Koubunsha,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 99,N/A
2634,Chou-Gekijou-Ban Keroro Gunsou: Enshuu Dayo! Zenin Shuugou,DS,Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 06,N/A
2635,Chou-Genjin 2,SNES,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 95,N/A
2636,Chou-Hatsumei Boy Kanipan: Bousou Robot no Nazo!?,DC,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jul 99,N/A
2637,Chou-Kuukan Night Pro Yakyuu King 2,N64,Imagineer,Genki,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 99,N/A
2638,Choujikuu Yousai Macross,PS2,Bandai,Sega-AM2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 03,N/A
2639,Choujikuu Yousai Macross,NES,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 85,N/A
2640,Choujikuu Yousai Macross 2036,PCE,NCS,NCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Apr 92,N/A
2641,Choujikuu Yousai Macross: Do You Remember Love,PS,Bandai,Scarab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 99,N/A
2642,Choujikuu Yousai Macross: Eien no Love Song,PCE,NCS,NCS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 92,N/A
2643,Choujikuu Yousai Macross: Scrambled Valkyrie,SNES,Zamuse,WinkySoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 93,N/A
2644,Choujin Heiki Zeroigar,PCFX,NEC,NEC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Aug 97,N/A
2645,Choujin Ultra Baseball Card Battle,3DS,Culture Brain,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Mar 14,N/A
2646,Choukyuukai Miracle Nine,GEN,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 95,N/A
2647,Chousoku Spinner,GB,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 98,N/A
2648,Choutetsu Brikin'ger,NG,Saurus,Saurus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Sep 96,N/A
2649,Chris Unarmed,XBL,Microsoft,Chris Hughes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 09,N/A
2650,Christmas Clix!,WW,JV Games Inc.,JV Games Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 09,N/A
2651,Christmas Cube,PC,Orbit Soft,Orbit Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Dec 03,N/A
2652,Christmas Delights,GIZ,Unknown,Pocket Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2653,Christmas Goodies!,And,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Feb 14,N/A
2654,Christmas Mahjong,GIZ,Unknown,AIP Mobile,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2655,Christmas NiGHTS into dreams...,SAT,Sega,Sonic Team,N/A,8.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
2656,Christmas Salon,And,Libii Tech Limited,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 13,N/A
2657,Christmas Seaman,DC,Sega,VIVARIUM Inc.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 99,N/A
2658,Christmas Sudoku,3DS,Bigben Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 13,N/A
2659,Christmas Tree,XBL,Microsoft,Stegersaurus Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 09,N/A
2660,Christmas Tree 3D,XBL,Microsoft,Holographic Dreams,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Dec 09,N/A
2661,Christmas Wonderland,DSiW,Unknown,Filematch Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 11,N/A
2662,Christmas Wonderland,DSi,Virtual Playground,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 12,N/A
2663,Christmas Wonderland 2,3DS,Microvalue,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 13,N/A
2664,Christmas Wonderland 3,3DS,Microvalue,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 13,N/A
2665,Chroma,PC,Harmonix Music Systems,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 15,N/A
2666,Chromatism,XBL,Microsoft,m00nkeh,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Jan 09,N/A
2667,Chrome,PC,Strategy First,Techland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 03,N/A
2668,Chrome: SpecForce,PC,TopWare,Techland,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 05,N/A
2669,Chronicles of Pern: Dragon Riders,DC,Ubisoft,Ubisoft,N/A,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Aug 01,N/A
2670,Chrono Belt: Ayaka Shibito & Bullet Butlers Crossover Disc,PC,Propeller,Propeller,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 08,N/A
2671,Chrono Cross,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 11,N/A
2672,Chrono Quest,PC,Psygnosis,Psygnosis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
2673,Chrono Quest II,PC,Microvalue,Infomedia,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
2674,Chrono Trigger,PS,SquareSoft,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Jun 01,N/A
2675,Chrono Trigger,VC,Square Enix,SquareSoft,N/A,9.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th May 11,N/A
2676,Chrono Trigger,PSN,Square Enix,SquareSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 11,N/A
2677,Chronoblade,3DS,Unknown,Corocell,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2678,Chronoblade,Ouya,nWay,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20,N/A
2679,Chronology,PC,osao,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th May 14,N/A
2680,Chronos Twins,DSiW,Enjoy Gaming,EnjoyUp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Jan 10,N/A
2681,Chronos Twins DX,WW,Enjoy Gaming,EnjoyUp Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 10,N/A
2682,Chubaw Desuyo! Kyoushou Recipe Shuu,DS,Alpha Unit,Alpha Unit,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 07,N/A
2683,Chubbins,WiiU,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jun 14,N/A
2684,Chubby Cherub,NES,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86,N/A
2685,ChuChu Rocket!,DC,Sega,Sonic Team,N/A,8.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Feb 00,N/A
2686,Chuck E. Cheese's Alien Defense Force,DSi,UFO Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 12,N/A
2687,Chuck E. Cheese's Alien Defense Force,3DS,UFO Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 12,N/A
2688,Chuck E. Cheese's Super Collection,Wii,Unknown,UFO Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2689,Chuck Norris Superkicks,2600,Xonox,Xonox,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
2690,Chuck Rock,SNES,Sony Imagesoft,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 92,N/A
2691,Chuck Rock,GEN,Virgin Interactive,Core Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
2692,Chuck Rock,GG,Sega,Core Design,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 92,N/A
2693,Chuck Rock,GB,Sony Imagesoft,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 93,N/A
2694,Chuck Rock,SCD,Sony Imagesoft,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
2695,Chuck Rock,MS,Virgin Interactive,Virgin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
2696,Chuck Rock II: Son of Chuck,GEN,Virgin Interactive,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2697,Chuck Rock II: Son of Chuck,GG,Virgin Interactive,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2698,Chuck Rock II: Son of Chuck,SCD,Virgin Interactive,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2699,Chuck Rock II: Son of Chuck,MS,Sega,Core Design Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
2700,Chuck Yeager's Air Combat,PC,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
2701,Chuck's Challenge 3D,PC,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 14,N/A
2702,Chuck's Challenge 3D,Linux,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 14,N/A
2703,Chuck's Challenge 3D,OSX,Unknown,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Feb 14,N/A
2704,Chulip,PS2,Natsume,Punchline,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 07,N/A
2705,Chus Dynasty,XBL,Microsoft,mHoesterey,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Dec 10,N/A
2706,Chuugaku Eijukugo Kihon 150-Go Master,DSiW,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09,N/A
2707,Chuugaku Eitango Kihon 400-Go Master,DSiW,IE Institute,IE Institute,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 09,N/A
2708,Chuugen no Hasha: Sangoku Shouseiden,PSN,Namco Bandai,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 11,N/A
2709,Chuuka Taisen,NES,Taito,Disco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 89,N/A
2710,Chuukana Janshi Tenhoo Painyan Remix,DS,CyberFront,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 07,N/A
2711,Chuukana Janshi Tenhoo Painyan Remix,PSP,CyberFront,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 07,N/A
2712,Chuzzle Deluxe,PC,PopCap Games,PopCap Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 07,N/A
2713,Ciao Dream Touch! Happy Anniversary,DS,Marvelous Interactive,Marvelous Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 06,N/A
2714,CID The Dummy,PC,O-Games,Twelve Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 09,N/A
2715,CID The Dummy,PS2,O-Games,Twelve Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Jul 09,N/A
2716,Cinders,OSX,MoaCube,MoaCube,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 12,20th Aug 20
2717,Cinders,PC,MoaCube,MoaCube,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 12,20th Aug 20
2718,Cindy's Caribbean Holiday,PS,Phoenix Games,Phoenix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
2719,Cindy's Fashion World,PS,Phoenix Games,Phoenix Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03,N/A
2720,Cinema Eikaiwa: A Boy's Life,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Apr 99,N/A
2721,Cinema Eikaiwa: Ai no Hate ni,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 99,N/A
2722,Cinema Eikaiwa: Arashi ga Oka,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Mar 99,N/A
2723,Cinema Eikaiwa: Interceptor,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 99,N/A
2724,Cinema Eikaiwa: Tengokuni Ikenai Papa,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jan 99,N/A
2725,Cinema Eikaiwa: Zombie,PS,Success,Success,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 99,N/A
2726,Cinema Tycoon 2: Movie Mania,PC,TikGames,Big Fish Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 08,N/A
2727,Cinema Tycoon Gold,PC,TikGames,Free World Group,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 06,N/A
2728,Cinnamoroll: FuwaFuwa Daibouken,GBA,Rocket Company,Rocket Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 05,N/A
2729,Cinnamoroll: Koko ni Ruyo,GBA,Imagineer,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Dec 03,N/A
2730,Cinnamoroll: KuruKuru Sweets Paradise,DS,Rocket Company,Rocket Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jul 07,N/A
2731,Cinnamoroll: Ohanashi shiyo! - KiraKira DE Kore Cafe,DS,Namco Bandai,Bandai Namco Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 06,N/A
2732,Cinnamoroll: Yume no Daibouken,GBA,Imagineer,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Dec 04,N/A
2733,Cipher Complex,X360,Unknown,Edge of Reality,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2734,Cipher Complex,PS3,Unknown,Edge of Reality,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2735,Circle of Blood,PC,Virgin Interactive,Revolution Software Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 96,N/A
2736,Circle of Death,PC,Kiss,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 13,N/A
2737,Circles,PSN,Gamehastra,GameShastra,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Nov 09,N/A
2738,CircleX,And,Griptonite Studio,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 11,N/A
2739,Circuit Racer,PC,GT Interactive,GT Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97,N/A
2740,Circuit's Edge,PC,Infocom,Westwood Associates,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
2741,Circuits,Linux,Digital Tentacle,Digital Tentacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 14,21st Apr 19
2742,Circuits,OSX,Digital Tentacle,Digital Tentacle,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 14,21st Apr 19
2743,Circus Caper,NES,TOHO,Advance Communication Company,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 90,N/A
2744,Circus Charlie,NES,Soft Pro,Soft Pro International,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Mar 86,N/A
2745,Circus City,And,Marvelous,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jan 14,N/A
2746,Circus Lido,PCE,Unknown,Planning System,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 91,N/A
2747,Circus Maximus: Chariot Wars,PS2,THQ,Kodiak Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 02,N/A
2748,Circus World,PC,Excalibur Publishing,Excalibur Publishing Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 12,N/A
2749,Cities in Motion: Tokyo,PC,Paradox Interactive,Colossal Order,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th May 11,N/A
2750,Cities: Skylines,Linux,Paradox Interactive,Colossal Order,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 15,N/A
2751,Cities: Skylines,OSX,Paradox Interactive,Colossal Order,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th Mar 15,N/A
2752,Citizen X,SCD,Good Night Brave Warrior,Good Deal Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 02,N/A
2753,Citizens of Earth,3DS,Atlus,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15,N/A
2754,Citizens of Earth,WiiU,Atlus,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15,N/A
2755,Citizens of Earth,PS4,Atlus,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15,N/A
2756,Citizens of Earth,PSV,Atlus,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15,N/A
2757,Citizens of Earth,PC,Atlus,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Jan 15,N/A
2758,City,GIZ,Unknown,Gizmondo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2759,City Connection,NES,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 85,N/A
2760,City Connection,VC,Jaleco,Jaleco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th May 08,N/A
2761,City Destruction : Bomb IT,OSX,Devolver Digital,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 14,N/A
2762,City Destruction : Bomb IT,PC,Devolver Digital,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 14,N/A
2763,City Encounter,And,Csharks Games & Solutions Pvt Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 14,N/A
2764,City Hunter,PCE,Sunsoft,SunSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Mar 90,N/A
2765,City Mysteries,3DS,Teyon Entertainment,SelectSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jul 14,N/A
2766,City of Heroes,PC,NCSoft,Paragon Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 04,N/A
2767,City of Heroes: Going Rogue,PC,NCSoft,Paragon Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 10,N/A
2768,City of Steam: Arkadia,PC,Mechanist Games,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Mar 14,N/A
2769,City Racer,PC,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 03,N/A
2770,City Rain,XBL,Microsoft,ovolo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Nov 09,N/A
2771,City Sights: Seattle,PC,Mastertronic,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 12,N/A
2772,City Soccer Challenge,PS2,Phoenix Games,Data Design Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 06,N/A
2773,City Transport Map Volumes 1 & 2,DSiW,Nintendo,TBA,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 09,N/A
2774,City Zombies,GIZ,Unknown,Gameview Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
