,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
2183,Transport Fever,PC,Astragon,Urban Games,N/A,N/A,N/A,0.34m,N/A,N/A,N/A,N/A,N/A,08th Nov 16,22nd Sep 18
2184,Smart Girl's Party Game,DS,UFO Interactive,Starfish Inc.,N/A,N/A,N/A,N/A,0.34m,0.31m,0.00m,N/A,0.02m,23rd Oct 08,N/A
2185,Lord of Arcana,PSP,Square Enix,Square Enix,N/A,4.7,N/A,N/A,0.34m,0.08m,0.05m,0.17m,0.04m,25th Jan 11,N/A
2186,Spy Hunter,XB,Midway Games,Point of View,N/A,N/A,N/A,N/A,0.34m,0.25m,0.07m,N/A,0.01m,10th Mar 02,N/A
2187,NBA 2K17,PS3,2K Sports,Visual Concepts,N/A,N/A,N/A,N/A,0.34m,0.16m,0.11m,0.02m,0.05m,16th Sep 16,28th Mar 18
2188,Dynasty Warriors 6 Empires,PS3,KOEI,Omega Force,N/A,6.4,N/A,N/A,0.34m,0.14m,0.03m,0.15m,0.02m,23rd Jun 09,N/A
2189,Damned,PC,Unknown,9heads Game Studios,N/A,N/A,N/A,0.34m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
2190,The King of Fighters XIV,PS4,Atlus,SNK Playmore,N/A,N/A,N/A,N/A,0.34m,0.21m,0.02m,0.06m,0.05m,23rd Aug 16,30th May 18
2191,Space Beret,PC,Unknown,Amaterasu Software,N/A,N/A,N/A,0.34m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
2192,Herbie: Fully Loaded,GBA,Buena Vista,Climax Group,N/A,5.0,N/A,N/A,0.34m,0.24m,0.09m,N/A,0.01m,12th Jul 05,N/A
2193,Teenage Mutant Ninja Turtles,GC,Konami,Konami,N/A,N/A,N/A,N/A,0.34m,0.26m,0.07m,N/A,0.01m,31st Oct 03,N/A
2194,My Baby Boy,DS,SouthPeak Interactive,Dancing Dots,N/A,N/A,N/A,N/A,0.34m,0.30m,0.02m,N/A,0.03m,04th Nov 08,N/A
2195,Remember Me,PS3,Capcom,DONTNOD Entertainment,N/A,N/A,N/A,N/A,0.34m,0.10m,0.18m,N/A,0.05m,04th Jun 13,03rd Feb 18
2196,Project Versus J,PS3,Namco Bandai Games,Unknown,N/A,N/A,N/A,N/A,0.34m,0.07m,0.05m,0.20m,0.02m,30th Jun 15,N/A
2197,Guitar Hero Live,X360,Activision,FreeStyleGames,N/A,N/A,N/A,N/A,0.34m,0.20m,0.11m,N/A,0.03m,20th Oct 15,15th Mar 18
2198,Football Manager Handheld 2008,PSP,Sega,Sports Interactive,N/A,N/A,N/A,N/A,0.34m,N/A,0.33m,N/A,0.00m,30th Nov 07,N/A
2199,The LEGO Movie Videogame,PC,Warner Bros. Interactive Entertainment,TT Fusion,N/A,N/A,N/A,0.34m,N/A,N/A,N/A,N/A,N/A,07th Feb 14,20th Mar 18
2200,Dragon Ball Heroes: Ultimate Mission 2,3DS,Namco Bandai Games,Dimps Corporation,N/A,N/A,N/A,N/A,0.34m,N/A,N/A,0.34m,N/A,07th Aug 14,22nd Jan 18
2201,Iron Man 2,DS,Sega,"Sega Studios, San Francisco",N/A,N/A,N/A,N/A,0.34m,0.14m,0.16m,N/A,0.03m,04th May 10,N/A
2202,Imagine: Movie Star,DS,Ubisoft,Powerhead Games,N/A,N/A,N/A,N/A,0.34m,0.31m,0.00m,N/A,0.03m,18th Nov 08,N/A
2203,Disney Sing It: Pop Hits,PS2,Disney Interactive Studios,Zoe Mode,N/A,N/A,N/A,N/A,0.34m,0.10m,0.02m,N/A,0.22m,06th Oct 09,N/A
2204,Puzzle Quest: Challenge of the Warlords,DS,D3 Publisher,1st Playable Productions,N/A,N/A,N/A,N/A,0.34m,0.28m,0.01m,0.03m,0.02m,20th Mar 07,N/A
2205,Bejeweled 3,DS,PopCap Games,PopCap Games,N/A,N/A,N/A,N/A,0.34m,0.29m,0.02m,N/A,0.03m,15th Nov 11,N/A
2206,The Eye of Judgment,PS3,Sony Computer Entertainment,SCE Japan Studio,6.7,7.5,N/A,N/A,0.34m,0.28m,0.00m,0.02m,0.03m,24th Oct 07,16th Sep 18
2207,Giana Sisters: Twisted Dreams,PC,Unknown,Unknown,N/A,N/A,N/A,0.34m,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2208,007 Legends,PS3,Activision,Eurocom,N/A,N/A,N/A,N/A,0.34m,0.11m,0.17m,N/A,0.06m,16th Oct 12,16th Oct 18
2209,Dynasty Warriors: Gundam 2,PS2,Namco Bandai,Omega Force,6.7,4.9,N/A,N/A,0.34m,0.04m,0.03m,0.25m,0.01m,21st Apr 09,N/A
2210,Fade to Black,PS,Electronic Arts,Delphine Software International,N/A,N/A,N/A,N/A,0.34m,0.19m,0.13m,N/A,0.02m,24th Jun 96,N/A
2211,MXRider,PS2,Infogrames,Paradigm Entertainment,N/A,N/A,N/A,N/A,0.34m,0.16m,0.13m,N/A,0.04m,30th Oct 01,N/A
2212,Sniper: Ghost Warrior 2,PS3,City Interactive,City Interactive,N/A,N/A,N/A,N/A,0.34m,0.05m,0.20m,0.03m,0.05m,12th Mar 13,N/A
2213,Pirates of the Caribbean: At World's End,X360,Disney Interactive Studios,Eurocom Entertainment Software,N/A,N/A,N/A,N/A,0.34m,0.29m,0.02m,N/A,0.03m,22nd May 07,N/A
2214,Delta Force: Black Hawk Down,XB,NovaLogic,Climax Group,N/A,N/A,N/A,N/A,0.34m,0.25m,0.07m,N/A,0.01m,26th Jul 05,N/A
2215,Hard Reset,PC,Kalypso Media,Flying Wild Hog,N/A,7.6,N/A,0.34m,N/A,N/A,N/A,N/A,N/A,13th Mar 12,N/A
2216,NHL 09,PS3,Electronic Arts,EA Canada,N/A,N/A,N/A,N/A,0.34m,0.29m,0.02m,N/A,0.03m,09th Sep 08,N/A
2217,Shaun White Snowboarding,PSP,Ubisoft,Ubisoft Montreal,N/A,6.3,N/A,N/A,0.34m,0.26m,0.04m,N/A,0.03m,16th Nov 08,N/A
2218,World Championship Poker 2: Featuring Howard Lederer,PS2,Crave Entertainment,Point of View,N/A,N/A,N/A,N/A,0.34m,0.16m,0.13m,N/A,0.04m,08th Nov 05,N/A
2219,Harry Potter and the Deathly Hallows - Part 2,X360,Electronic Arts,EA Bright Light,N/A,4.8,N/A,N/A,0.33m,0.19m,0.11m,N/A,0.03m,12th Jul 11,N/A
2220,Samurai Warriors 3Z,PS3,Tecmo Koei,Omega Force,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,10th Feb 11,N/A
2221,Sengoku Musou 3 Z,PS3,Tecmo Koei,Omega Force,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,10th Feb 11,24th Apr 18
2222,Tom Clancy's Ghost Recon Advanced Warfighter,XB,Ubisoft,Ubisoft Shanghai,N/A,N/A,N/A,N/A,0.33m,0.21m,0.11m,N/A,0.01m,09th Mar 06,N/A
2223,Pony Island,PC,Unknown,Daniel Mullins Games,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
2224,Dead or Alive 5,X360,Tecmo Koei,Team Ninja,N/A,7.6,N/A,N/A,0.33m,0.20m,0.08m,0.03m,0.03m,25th Sep 12,23rd Jan 18
2225,NCAA Basketball 10,PS3,Electronic Arts,EA Canada,N/A,N/A,N/A,N/A,0.33m,0.31m,N/A,N/A,0.03m,17th Nov 09,N/A
2226,Tokyo Highway Battle,PS,Crave Entertainment,Genki,N/A,N/A,N/A,N/A,0.33m,0.06m,0.04m,0.21m,0.02m,30th Sep 96,N/A
2227,Dishonored: Death of the Outsider,PS4,Bethesda Softworks,Arkane Studios,N/A,N/A,N/A,N/A,0.33m,0.10m,0.18m,N/A,0.05m,15th Sep 17,03rd Mar 18
2228,Untold Legends: The Warriors Code,PSP,Sony Online Entertainment,Sony Online Entertainment,N/A,6.8,N/A,N/A,0.33m,0.14m,0.12m,N/A,0.08m,28th Mar 06,N/A
2229,Final Fantasy IX,PC,Unknown,Square Enix,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
2230,Beyond Good & Evil,PS2,Ubisoft,Ubisoft Montpellier,N/A,8.3,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,11th Nov 03,N/A
2231,Valkyria Chronicles Remastered,PS4,Sega,Sega,N/A,N/A,N/A,N/A,0.33m,0.14m,0.08m,0.08m,0.04m,17th May 16,11th Sep 18
2232,Banjo-Kazooie: Grunty's Revenge,GBA,THQ,Rare Ltd.,N/A,6.6,N/A,N/A,0.33m,0.24m,0.09m,N/A,0.01m,10th Sep 03,N/A
2233,Bomberman World,PS,Atlus,Hudson Soft,N/A,6.5,N/A,N/A,0.33m,0.06m,0.04m,0.22m,0.02m,22nd Sep 98,N/A
2234,Night at the Museum: Battle of the Smithsonian,DS,Majesco,"Pipeworks Software, Inc.",N/A,N/A,N/A,N/A,0.33m,0.12m,0.18m,N/A,0.04m,05th May 09,N/A
2235,Transformers: Revenge of the Fallen -- Decepticons,DS,Activision,Vicarious Visions,N/A,N/A,N/A,N/A,0.33m,0.17m,0.13m,N/A,0.03m,23rd Jun 09,N/A
2236,Mega Man ZX Advent,DS,Capcom,Inti Creates,N/A,7.6,N/A,N/A,0.33m,0.22m,0.00m,0.09m,0.02m,23rd Oct 07,N/A
2237,Jeanne d'Arc,PSP,Sony Computer Entertainment,Level 5,9.0,8.4,N/A,N/A,0.33m,0.21m,N/A,0.10m,0.02m,21st Aug 07,N/A
2238,Street Fighter Alpha 3 MAX,PSP,Capcom,Capcom,N/A,7.8,N/A,N/A,0.33m,0.27m,0.01m,0.02m,0.03m,07th Feb 06,N/A
2239,Call of Duty: Infinite Warfare,PC,Activision,Infinity Ward,N/A,N/A,N/A,N/A,0.33m,0.12m,0.19m,N/A,0.03m,04th Nov 16,14th Jan 18
2240,The Lego Ninjago Movie Videogame,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,N/A,N/A,N/A,N/A,0.33m,0.21m,0.09m,N/A,0.03m,22nd Sep 17,29th May 18
2241,Deathtrap Dungeon,PS,Eidos Interactive,Unknown,N/A,N/A,N/A,N/A,0.33m,0.19m,0.13m,N/A,0.02m,31st Mar 98,N/A
2242,Ape Escape Academy,PSP,Sony Computer Entertainment,Shift,N/A,5.3,N/A,N/A,0.33m,0.13m,0.15m,N/A,0.05m,17th Jan 06,18th Sep 18
2243,Mystery Case Files: The Malgrave Incident,Wii,Nintendo,Big Fish Games,N/A,6.3,N/A,N/A,0.33m,0.17m,0.13m,N/A,0.03m,27th Jun 11,N/A
2244,Avatar: The Last Airbender,DS,THQ,AWE Games,N/A,N/A,N/A,N/A,0.33m,0.30m,0.01m,N/A,0.02m,10th Oct 06,N/A
2245,Harry Potter and the Deathly Hallows - Part 2,Wii,Electronic Arts,EA Bright Light,N/A,N/A,N/A,N/A,0.33m,0.17m,0.13m,N/A,0.03m,12th Jul 11,N/A
2246,Ninja Blade,X360,Microsoft,From Software,N/A,6.7,N/A,N/A,0.33m,0.14m,0.14m,0.02m,0.03m,07th Apr 09,N/A
2247,The King of Fighters XIII,X360,Atlus,SNK Playmore Corporation,N/A,N/A,N/A,N/A,0.33m,0.23m,0.07m,0.01m,0.03m,22nd Nov 11,N/A
2248,WWE Wrestlemania XIX,GC,THQ,Yuke's,N/A,7.8,N/A,N/A,0.33m,0.26m,0.07m,N/A,0.01m,08th Sep 03,N/A
2249,The Sims 2,GC,Electronic Arts,Maxis,N/A,7.6,N/A,N/A,0.33m,0.26m,0.07m,N/A,0.01m,24th Oct 05,N/A
2250,Hulk,XB,Universal Interactive,Radical Entertainment,N/A,N/A,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,27th May 03,N/A
2251,BookWorm,DS,PopCap Games,PopCap Games,N/A,N/A,N/A,N/A,0.33m,0.30m,0.01m,N/A,0.02m,08th Dec 09,N/A
2252,We Sing Deutsche Hits,Wii,Nordic Games,Le Cortex,N/A,N/A,N/A,N/A,0.33m,N/A,0.29m,N/A,0.04m,26th May 11,N/A
2253,Klonoa 2: Lunatea's Veil,PS2,Namco,Namco,N/A,9.4,N/A,N/A,0.33m,0.12m,0.10m,0.08m,0.03m,25th Jul 01,N/A
2254,Deus Ex: Invisible War,XB,Eidos Interactive,Ion Storm,N/A,8.5,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,02nd Dec 03,N/A
2255,Bee Movie Game,Wii,Activision,Smart Bomb Interactive,N/A,N/A,N/A,N/A,0.33m,0.30m,0.01m,N/A,0.03m,05th Nov 07,N/A
2256,Disney's Treasure Planet,PS2,Sony Computer Entertainment,Bizarre Creations,N/A,N/A,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,11th Nov 02,N/A
2257,NASCAR Thunder 2002,XB,EA Sports,EA Tiburon,N/A,N/A,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,14th Nov 01,N/A
2258,Etrian Odyssey,DS,Atlus,Atlus Co. / Lancarse,N/A,7.4,N/A,N/A,0.33m,0.19m,0.03m,0.09m,0.02m,15th May 07,N/A
2259,BeatMania Append GottaMix,PS,Konami,Konami,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.31m,0.02m,27th May 99,N/A
2260,Fracture,X360,LucasArts,Day 1 Studios,N/A,4.0,N/A,N/A,0.33m,0.15m,0.14m,0.00m,0.04m,07th Oct 08,N/A
2261,Cabela's Dangerous Hunts 2011,PS3,Activision,Cauldron,N/A,N/A,N/A,N/A,0.33m,0.26m,0.04m,N/A,0.03m,19th Oct 10,N/A
2262,Tak 2: The Staff of Dreams,GC,THQ,Avalanche Software,N/A,N/A,N/A,N/A,0.33m,0.26m,0.07m,N/A,0.01m,11th Oct 04,N/A
2263,Virtua Tennis 2009,X360,Sega,Sumo Digital,N/A,N/A,N/A,N/A,0.33m,0.12m,0.18m,N/A,0.03m,09th Jun 09,N/A
2264,NBA 2K10,PSP,2K Sports,Visual Concepts,N/A,5.5,N/A,N/A,0.33m,0.30m,0.00m,0.00m,0.03m,06th Oct 09,N/A
2265,LEGO Harry Potter Collection,NS,Warner Bros. Interactive Entertainment,Traveller's Tales,6.0,N/A,N/A,N/A,0.33m,0.15m,0.16m,N/A,0.03m,30th Oct 18,27th Oct 18
2266,Dead Realm,PC,Unknown,"Section Studios, Inc.",N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
2267,Kelly Slater's Pro Surfer,PS2,Activision,Treyarch,N/A,N/A,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,16th Sep 02,N/A
2268,Shrek SuperSlam,GBA,Activision,Amaze Entertainment / Griptonite Games,N/A,N/A,N/A,N/A,0.33m,0.24m,0.09m,N/A,0.01m,25th Oct 05,N/A
2269,Legends of Wrestling II,PS2,Acclaim Entertainment,Acclaim Studios Salt Lake City,N/A,N/A,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,26th Nov 02,N/A
2270,World Stadium 3,PS,Namco,Namco,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.31m,0.02m,08th Apr 99,N/A
2271,Alien: Isolation,PS3,Sega,Creative Assembly,N/A,N/A,N/A,N/A,0.33m,0.12m,0.16m,N/A,0.05m,07th Oct 14,06th Jan 18
2272,Extra Bases,GB,Bandai,Namco,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,01st Apr 91,N/A
2273,The Crew 2,XOne,Ubisoft,Ivory Tower,N/A,N/A,N/A,N/A,0.33m,0.20m,0.10m,N/A,0.03m,29th Jun 18,19th Jul 18
2274,Super Power League 2,SNES,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,0.00m,03rd Aug 94,N/A
2275,Binary Domain,PS3,Sega,Amusement Vision,N/A,N/A,N/A,N/A,0.33m,0.09m,0.07m,0.14m,0.03m,28th Feb 12,16th Feb 18
2276,Planet Puzzle League,DS,Nintendo,Intelligent Systems,N/A,8.6,N/A,N/A,0.33m,0.14m,0.01m,0.16m,0.01m,04th Jun 07,N/A
2277,Minute to win it,X360,Zoo Games,Zoo Entertainment Inc.,N/A,N/A,N/A,N/A,0.33m,0.30m,N/A,N/A,0.03m,18th Oct 11,N/A
2278,MLB 09: The Show,PS2,Sony Computer Entertainment,SCE San Diego Studio,N/A,N/A,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,03rd Mar 09,04th Dec 18
2279,Botanicula,PC,Amanita Design,Amanita Design,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,27th Apr 12,N/A
2280,Hell's Kitchen: The Game,Wii,Ubisoft,Ludia Inc.,N/A,N/A,N/A,N/A,0.33m,0.30m,0.00m,N/A,0.03m,09th Sep 08,N/A
2281,Cool Boarders 2001,PS2,Sony Computer Entertainment,Idol Minds Digital Entertainment,N/A,N/A,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,21st May 01,N/A
2282,Classic NES Series: Castlevania,GBA,Nintendo,Konami,N/A,7.4,N/A,N/A,0.33m,0.17m,0.06m,0.09m,0.01m,25th Oct 04,N/A
2283,Grow Home,PC,Ubisoft,Ubisoft Reflections,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,04th Feb 15,N/A
2284,Scooby-Doo! First Frights,PS2,Warner Bros. Interactive,Torus Games,N/A,N/A,N/A,N/A,0.33m,0.14m,0.03m,N/A,0.16m,22nd Sep 09,N/A
2285,Fight Night Round 3,XB,EA Sports,EA Chicago,N/A,N/A,N/A,N/A,0.33m,0.26m,0.06m,N/A,0.01m,23rd Feb 06,N/A
2286,GT Advance Championship Racing,GBA,THQ,MTO,N/A,7.5,N/A,N/A,0.33m,0.24m,0.09m,N/A,0.01m,08th Jun 01,N/A
2287,Way of the Samurai 2,PS2,Capcom,Acquire,N/A,N/A,N/A,N/A,0.33m,0.05m,0.04m,0.23m,0.01m,07th Jul 04,N/A
2288,Lego Batman 3: Beyond Gotham,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,11th Nov 14,01st Dec 18
2289,Naruto: Rise of a Ninja,X360,Ubisoft,Ubisoft Montreal,N/A,7.8,N/A,N/A,0.33m,0.29m,0.01m,N/A,0.03m,30th Oct 07,N/A
2290,BattleTanx,N64,3DO,3DO,N/A,N/A,N/A,N/A,0.33m,0.26m,0.06m,N/A,0.00m,31st Dec 98,N/A
2291,Custom Robo,N64,Unknown,Noise Inc.,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.29m,0.04m,N/A,N/A
2292,Dead or Alive 5 Last Round,All,Unknown,Team Ninja,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,N/A,05th Feb 21
2293,Ultimate NES Remix,3DS,Nintendo,Nintendo,7.0,7.0,N/A,N/A,0.33m,0.19m,0.11m,N/A,0.03m,05th Dec 14,29th May 18
2294,Pitfall 3D: Beyond the Jungle,PS,Activision,Activision,N/A,N/A,N/A,N/A,0.33m,0.18m,0.12m,N/A,0.02m,28th Feb 98,N/A
2295,Disgaea 2: Cursed Memories,PS2,NIS America,Nippon Ichi Software,N/A,7.9,N/A,N/A,0.33m,0.09m,0.07m,0.15m,0.02m,29th Aug 06,N/A
2296,Clock Tower 3,PS2,Capcom,SunSoft,N/A,7.0,N/A,N/A,0.33m,0.10m,0.08m,0.12m,0.03m,18th Mar 03,N/A
2297,Night at the Museum: Battle of the Smithsonian,Wii,Majesco,"Pipeworks Software, Inc.",N/A,N/A,N/A,N/A,0.33m,0.17m,0.13m,N/A,0.03m,05th May 09,N/A
2298,Battle Dodge Ball,SNES,Banpresto,Banpresto,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,20th Jul 91,N/A
2299,Call of Duty 2: Big Red One,GC,Activision,Treyarch,N/A,7.5,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,01st Nov 05,N/A
2300,Murdered: Soul Suspect,PS4,Square Enix,Airtight Games,N/A,N/A,N/A,N/A,0.33m,0.09m,0.17m,0.02m,0.05m,03rd Jun 14,06th Aug 18
2301,Harry Potter and the Half-Blood Prince,PS3,Electronic Arts,Bright Light Productions,N/A,N/A,N/A,N/A,0.33m,0.15m,0.13m,N/A,0.05m,30th Jun 09,N/A
2302,Resonance of Fate,X360,Sega,tri-Ace,8.0,7.4,N/A,N/A,0.33m,0.12m,0.13m,0.06m,0.03m,16th Mar 10,N/A
2303,The X-Factor,Wii,Deep Silver,Deep Silver,N/A,N/A,N/A,N/A,0.33m,N/A,0.29m,N/A,0.04m,29th Oct 10,N/A
2304,Def Jam Rapstar,Wii,Konami,4mm Games / Terminal Reality,N/A,N/A,N/A,N/A,0.33m,0.29m,0.02m,N/A,0.02m,05th Oct 10,N/A
2305,PlayerUnknown's Battlegrounds,PS4,Sony Interactive Entertainment,PUBG Corporation,N/A,N/A,N/A,N/A,0.33m,0.13m,0.15m,N/A,0.05m,07th Dec 18,18th Nov 18
2306,The Adventures of Tintin: The Game,Wii,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,0.33m,0.12m,0.16m,N/A,0.04m,06th Dec 11,N/A
2307,Chicken Riot,Wii,City Interactive,City Interactive,N/A,N/A,N/A,N/A,0.33m,0.14m,0.16m,N/A,0.03m,16th Feb 10,N/A
2308,Disgaea: Hour of Darkness,PS2,Atlus,Nippon Ichi Software,N/A,8.8,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,27th Aug 03,N/A
2309,NeoGeo Battle Coliseum,PS2,SNK Playmore,SNK Playmore Corporation,N/A,N/A,N/A,N/A,0.33m,0.16m,0.13m,N/A,0.04m,17th Dec 07,N/A
2310,Squishy the Suicidal Pig,PC,Unknown,Tomi Maarela,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,N/A,13th Feb 19
2311,Kirby: Battle Royale,3DS,Nintendo,HAL Laboratory,N/A,6.0,N/A,N/A,0.33m,0.07m,0.05m,0.20m,0.01m,19th Jan 18,03rd Jan 18
2312,Spongebob Squarepants: Creature from the Krusty Krab,GC,THQ,Blitz Games,N/A,N/A,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,16th Oct 06,N/A
2313,Capcom Classics Collection Reloaded,PSP,Capcom,Capcom,N/A,7.1,N/A,N/A,0.33m,0.26m,0.00m,0.03m,0.03m,24th Oct 06,N/A
2314,Farming Simulator 17,XOne,Focus Home Interactive,Giants Software,N/A,N/A,N/A,N/A,0.33m,0.19m,0.11m,N/A,0.03m,25th Oct 16,06th Apr 18
2315,Data Hacker: Reboot,PC,New Reality Games,New Reality Games,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,13th Feb 15,N/A
2316,MLB 08: The Show,PSP,Sony Computer Entertainment,SCEA San Diego Studios,N/A,8.3,N/A,N/A,0.33m,0.30m,N/A,N/A,0.02m,04th Mar 08,N/A
2317,Parodius,PS,Konami,Konami,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.31m,0.02m,01st Jan 96,N/A
2318,Tokyo Mirage Sessions #FE,WiiU,Nintendo,Atlus,N/A,8.0,N/A,N/A,0.33m,0.17m,0.06m,0.08m,0.02m,24th Jun 16,23rd Jul 20
2319,SSX Blur,Wii,EA Sports BIG,EA Montreal,N/A,N/A,N/A,N/A,0.33m,0.29m,0.01m,N/A,0.02m,27th Feb 07,N/A
2320,Spy Kids 3-D: Game Over,GBA,Disney Interactive Studios,Digital Eclipse,N/A,N/A,N/A,N/A,0.33m,0.24m,0.09m,N/A,0.01m,30th Jun 03,N/A
2321,Sakura Wars 3: Paris wa Moeteiru ka,DC,Sega,Overworks,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,0.00m,22nd Mar 01,N/A
2322,NCAA GameBreaker 2001,PS,Sony Computer Entertainment,989 Sports,N/A,N/A,N/A,N/A,0.33m,0.18m,0.12m,N/A,0.02m,21st Aug 00,N/A
2323,Power Rangers: Ninja Storm,GBA,THQ,Natsume,N/A,N/A,N/A,N/A,0.33m,0.24m,0.09m,N/A,0.01m,05th Sep 03,N/A
2324,MX vs. ATV Untamed,Wii,THQ,Rainbow Studios,N/A,N/A,N/A,N/A,0.33m,0.28m,0.03m,N/A,0.02m,18th Feb 08,N/A
2325,Naruto: Gekitou Ninja Taisen! 4,GC,Tomy Corporation,Eighting,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.32m,0.01m,21st Nov 05,N/A
2326,Sniper Elite III,X360,505 Games,Rebellion Developments,N/A,N/A,N/A,N/A,0.33m,0.18m,0.12m,N/A,0.03m,01st Jul 14,22nd Sep 18
2327,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,Bandai,Bandai,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,0.00m,06th Jul 91,N/A
2328,MVP Baseball 2005,GC,EA Sports,EA Canada,N/A,8.7,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,22nd Feb 05,N/A
2329,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS 2 + Jouyou Kanji Jiten,DS,Rocket Company,Imagineer,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,27th Sep 07,N/A
2330,Dark Souls: Remastered,NS,Bandai Namco Entertainment,From Software,N/A,8.8,9.0,N/A,0.33m,0.16m,0.11m,0.03m,0.03m,19th Oct 18,05th Jun 18
2331,DX Game of Life 2,PS,Takara,Takara,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.31m,0.02m,24th Jul 97,N/A
2332,Fable III,PC,Microsoft Game Studios,Lionhead Studios,N/A,7.0,N/A,N/A,0.33m,0.11m,0.17m,N/A,0.05m,17th May 11,N/A
2333,The Room,PC,Fireproof Games,Fireproof Games,N/A,N/A,N/A,0.33m,N/A,N/A,N/A,N/A,N/A,28th Jul 14,N/A
2334,NBA Live 96,PS,Electronic Arts,EA Canada,N/A,N/A,N/A,N/A,0.33m,0.16m,0.11m,0.04m,0.02m,01st Mar 96,N/A
2335,DECA Sports Freedom,X360,Hudson Soft,Hudson Soft,N/A,3.0,N/A,N/A,0.33m,0.27m,0.04m,N/A,0.02m,18th Nov 10,N/A
2336,Family Party: 90 Great Games Party Pack,Wii,D3 Publisher,D3 Publisher,N/A,N/A,N/A,N/A,0.33m,0.31m,0.00m,N/A,0.02m,26th Oct 10,N/A
2337,Samurai Warriors 2: Xtreme Legends (JP sales),PS2,KOEI,Omega Force,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,18th Mar 08,N/A
2338,Teen Titans,GC,THQ,A2M,N/A,6.3,N/A,N/A,0.33m,0.25m,0.07m,N/A,0.01m,24th May 06,N/A
2339,"Warhammer 40,000: Squad Command",PSP,THQ,RedLynx,N/A,6.6,N/A,N/A,0.33m,0.11m,0.14m,N/A,0.08m,12th Nov 07,N/A
2340,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,Namco Bandai Games,Namco Bandai Games,N/A,N/A,N/A,N/A,0.33m,N/A,N/A,0.33m,N/A,26th Jun 14,23rd Jan 18
2341,Frogger II: Threeedeep!,2600,Parker Bros.,Parker Bros,N/A,N/A,N/A,N/A,0.33m,0.31m,0.02m,N/A,0.00m,01st Jan 84,N/A
2342,Golden Axe: Beast Rider,X360,Sega,Secret Level,N/A,4.0,7.0,N/A,0.33m,0.19m,0.11m,N/A,0.03m,14th Oct 08,N/A
