,Title,Platform,Publisher,Developer,VGC_Score,Critic_Score,User_Score,Total_Shipped,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Release,Last_Update
884,Jikkyou Powerful Pro Baseball Success Special,PS4,Konami Digital Entertainment,Konami Digital Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16,N/A
885,Jikkyou Powerful Pro Baseball Success Special,PS3,Konami Digital Entertainment,Konami Digital Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jul 16,N/A
886,Jikkyou Powerful Pro Yakyuu '95 Kaimakuban,PS,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 95,N/A
887,Jikkyou Powerful Pro Yakyuu '95 Kaimakuban,SAT,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 95,N/A
888,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban,GC,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 03,N/A
889,Jikkyou Powerful Pro Yakyuu 11 Chou Ketteiban,PS2,Konami,PawaPuro Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 04,N/A
890,Jikkyou Powerful Pro Yakyuu 11 Chou Ketteiban,GC,Konami,PawaPuro Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Dec 04,N/A
891,Jikkyou Powerful Pro Yakyuu 2001 Ketteiban,PS,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20th Dec 01,N/A
892,Jikkyou Powerful Pro Yakyuu 2002 Haru,PS,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 02,N/A
893,Jikkyou Powerful Pro Yakyuu 2010,PSN,Konami,PawaPuro Production,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jul 10,N/A
894,Jikkyou Powerful Pro Yakyuu 7 Ketteiban,PS2,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 00,N/A
895,Jikkyou Powerful Pro Yakyuu 9 Ketteiban,GC,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Dec 02,N/A
896,Jikkyou Powerful Pro Yakyuu Premium-Ban,PS,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jan 03,N/A
897,Jikkyou Powerful Pro Yakyuu S,SAT,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 97,N/A
898,Jikkyou World Soccer 2002,GC,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Mar 02,N/A
899,Jikkyou World Soccer 2002,XB,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd May 02,N/A
900,Jikkyou World Soccer Pocket 2,GBA,Konami,Konami,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Nov 02,N/A
901,Jikkyuu Powerful Pro Yakyuu Basic '98,SNES,Konami,Diamond Head,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 98,N/A
902,Jikuu Senki Mu,GB,Hudson Soft,Hudson Soft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Sep 91,N/A
903,Jikuu Yuten: Debias,NES,Namco,Namco,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Nov 87,N/A
904,Jill of the Jungle,PC,Epic Games,Epic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
905,Jill of the Jungle: Jill Goes Underground,PC,Epic Games,Epic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
906,Jill of the Jungle: Jill Saves The Prince,PC,Epic Games,Epic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
907,Jill of the Jungle: The Complete Trilogy,PC,Epic Games,Epic Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
908,Jim Henson's Bear in the Big Blue House,PS,Ubisoft,DC Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Apr 03,N/A
909,Jim Henson's Bear in the Big Blue House,GB,Ubisoft,Ubisoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Mar 02,N/A
910,Jim Lee's Wild C.A.T.S: Covert Action Teams,SNES,Playmates,Beam Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95,N/A
911,Jim Power,PCE,Micro World,Loriciels,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 93,N/A
912,Jim Power: Lost Dimension in 3D,SNES,Electro Brain,Loriciels,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 93,N/A
913,Jimmy Connors Pro Tennis Tour,SNES,Ubisoft,Blue Byte,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 92,N/A
914,Jimmy Connors Pro Tennis Tour,PC,Ubisoft,Blue Byte,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
915,Jimmy Connors Tennis,GB,Ubisoft,NMS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st May 93,N/A
916,Jimmy Connors Tennis,NES,Ubisoft,NMS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93,N/A
917,Jimmy Connors' Tennis,Lynx,Atari,NMS Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
918,Jimmy Houston's Bass Tournament U.S.A.,SNES,Sammy Corporation,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95,N/A
919,Jimmy Houston's Bass Tournament U.S.A. '97,PC,Sammy Corporation,American Sammy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 95,N/A
920,Jimmy Neutron: Boy Genius,PC,THQ,AWE Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 01,N/A
921,Jimmy White's 2: Cueball,DC,Virgin Interactive,Awesome Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
922,Jimmy White's Cue Ball,GB,Vatical Entertainment,Vicarious Visions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Dec 00,N/A
923,Jinks,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
924,Jinmu Denshou,PCE,Unknown,Wolf Team,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 89,N/A
925,Jinsei 8-Man-7000-Kai no Shokuji wo Tanoshiku suru: Oishiku Kiwameru Shokutsuu DS: Otona no Shuumatsu Henshuu-bu Gensen no Osusume Tenpo Jouhou Iri,DS,Square Enix,High Horse Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13th Dec 07,N/A
926,Jinsei Game,GB,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 95,N/A
927,Jinsei Game,DS,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Dec 09,N/A
928,Jinsei Game 64,N64,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Mar 99,N/A
929,Jinsei Game Advance,GBA,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th Apr 02,N/A
930,Jinsei Game Densetsu,GB,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 91,N/A
931,Jinsei Game for Dreamcast,DC,Takara,Takara,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jun 00,N/A
932,Jinsei Game Q DS: Heisei no Dekigoto,DS,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 07,N/A
933,Jinsei Game: Happy Family,Wii,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 10,N/A
934,Jinsei Game: Happy Step,WW,Takara Tomy,Takara Tomy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Oct 10,N/A
935,Jinx,PS,Sony Computer Entertainment,Hammerhead,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 03,N/A
936,Jinzou Ningen Hakaider: Last Judgement,SAT,Sega,Japan Media Programming Inc. (JAMP),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 96,N/A
937,Jisedai Beegoma Battle Beyblade,GB,Hudson Soft,Rokumendo,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jul 99,N/A
938,Jishin DS: 72 Jikan,DS,Iota,Iota,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jun 09,N/A
939,Jissen Kyoutei,SNES,Imagineer,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 95,N/A
940,Jissen Pachi-Slot Hisshouhou! DS: Aladdin II Evolution,DS,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 06,N/A
941,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken Plus,PS2,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 05,N/A
942,Jissen Pachi-Slot Hisshouhou! Kemono-Oh Advance,GBA,Sammy Corporation,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 02,N/A
943,Jissen Pachi-Slot Hisshouhou! Onimusha 3,PS2,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Jul 05,N/A
944,Jissen Pachi-Slot Hisshouhou! Portable: Aladdin II Evolution,PSP,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Mar 06,N/A
945,Jissen Pachi-Slot Hisshouhou! Selection: Salaryman Kintarou - Slotter Kintarou - Ore no Sora,PS2,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 08,N/A
946,Jissen Pachi-Slot Hisshouhou! Single: Kamen Rider & Gallop,PS,MaxBet,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 99,N/A
947,Jissen Pachi-Slot Hisshouhou! Single: Kamen Rider V3,PS,MaxBet,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Oct 99,N/A
948,Jissen Pachi-Slot Hisshouhou! Ultraman Club,PS2,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 06,N/A
949,Jissen Pachi-Slot Hisshouhou!@VPACHI Kingdom,DC,MaxBet,MaxBet,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 00,N/A
950,Jissen Pachinko Hisshouhou! Aladdin Destiny EX,PS2,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st May 07,N/A
951,Jissen Pachislot Hisshouhou! Hokuto no Ken Portable,PSP,Sega,Sammy Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 05,N/A
952,Jitsumei Jikkyou Keiba Dream Classic,PS,Bandai,Bandai,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18th May 00,N/A
953,JJ - Tobidase Daisakusen Part II,NES,Square,Square,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Dec 87,N/A
954,"JK Shojo Imouto no Inyoku Choukyou: Imouto no Mousou wa, Genjitsu e to Aegidasu...",PC,Appetite,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16th Mar 12,N/A
955,JK to Ero-ryman: Junjou Meikko o Love Hotel Nitsure,PC,Unknown,Blue Gale,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Aug 11,N/A
956,Joe & Mac: Caveman Ninja,PC,New World Computing,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
957,Joe & Mac,SNES,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
958,Joe & Mac,GEN,Takara,Eden Entertainment Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
959,Joe & Mac,GB,Data East,"MotiveTime, Ltd.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 93,N/A
960,Joe & Mac,NES,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
961,Joe & Mac 2: Lost in the Tropics,SNES,Data East,Data East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Apr 94,N/A
962,Joe Danger,PSN,Hello Games,Hello Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Jun 10,N/A
963,Joe Danger,PC,Hello Games,Hello Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jun 13,N/A
964,Joe Danger: Special Edition,XBL,Microsoft,Hello Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14th Dec 11,N/A
965,Joe Dever's Lone Wolf: The Shianti Halls,And,Bulkypix,Bulkypix,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,07th Aug 14,N/A
966,Joe Montana Football,GG,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Aug 91,N/A
967,Joe Montana Football,GEN,Sega,Park Place Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
968,Joe Montana Football,MS,Sega,BlueSky Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
969,Joe Montana Football,PC,Sega,MindSpan,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
970,Joe Montana II: Sports Talk Football,GEN,Sega,BlueSky Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
971,Joe Montana's NFL Football,SCD,Sega,Sega,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
972,John Elway's Quarterback,NES,Tradewest,Rare Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 89,N/A
973,John Madden Football,3DO,EA Sports,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94,N/A
974,John Madden Football '92,GEN,Electronic Arts,Park Place Productions,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91,N/A
975,John Madden Football '93,SNES,Electronic Arts,EA Canada,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
976,John Romero's Daikatana,N64,Kemco,Ion Storm,N/A,3.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 00,N/A
977,John Romero's Daikatana,GB,Kemco,Ion Storm,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 00,N/A
978,John Tiller's Battleground Civil War,PC,Matrix Games,TalonSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 07,N/A
979,John Tiller's Battleground Napoleonic Wars,PC,Matrix Games,TalonSoft,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Nov 07,N/A
980,Johnny Bazookatone,SAT,U.S. Gold,Arc Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96,N/A
981,Johnny Bazookatone,3DO,U.S. Gold,Arc Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
982,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,PS2,Blast! Entertainment Ltd,Mastertronic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 07,N/A
983,Johnny Hotshot,3DS,UFO Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Nov 12,N/A
984,Johnny Impossible,3DS,UFO Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Dec 12,N/A
985,Johnny Kung Fu,3DS,UFO Interactive,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12th Jul 12,N/A
986,Johnny Platform Saves Christmas,XBL,Unknown,IshiEiketsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
987,Johnny Platform Saves Xmas!,XBL,Microsoft,IshiEiketsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,08th Dec 09,N/A
988,Johnny Platform's Biscuit Romp,XBL,Microsoft,IshiEiketsu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Dec 08,N/A
989,Johnny Whatever,GIZ,Unknown,Gizmondo Studios,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
990,Johnny's Minefield,XBL,Microsoft,North Squard,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Aug 09,N/A
991,Johnny's Skydiving Lessons,XBL,Microsoft,North West,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 09,N/A
992,Joining Hands,OSX,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Jan 12,N/A
993,Joining Hands,And,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Nov 11,N/A
994,Joining Hands,PC,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23rd Aug 12,N/A
995,Joining Hands,WinP,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jan 13,N/A
996,Joining Hands 2,OSX,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 13,N/A
997,Joining Hands 2,And,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,06th Sep 13,N/A
998,Joining Hands 2,WinP,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 13,N/A
999,Joining Hands 2,PC,10tons Ltd,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,09th Sep 13,N/A
1000,Joint Attack,PSN,Capcom,Backbone Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 08,N/A
1001,Joint Operations: Escalation,PC,NovaLogic,NovaLogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19th Nov 04,N/A
1002,Joint Operations: Typhoon Rising,PC,NovaLogic,NovaLogic,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 04,N/A
1003,Joint Strike Future,XBL,Microsoft,Hall Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,29th Dec 08,N/A
1004,Jojo no Kimyouna Bouken: Ougon no Kaze,PS2,Capcom,Capcom,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25th Jul 02,N/A
1005,Jojo's Bizarre Adventure,DC,Capcom,Capcom,N/A,8.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00,N/A
1006,Jojo's Bizarre Adventure,X360,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 12,N/A
1007,Jojo's Bizarre Adventure,Arc,Capcom,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 98,N/A
1008,JoJo's Fashion Show,PC,iWin,iWin,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 08,N/A
1009,Jonah Lomu Rugby,PS,Codemasters,Rage Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Mar 97,N/A
1010,Jonah Lomu Rugby,SAT,Codemasters,Rage Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97,N/A
1011,Jonah Lomu Rugby Challenge,PSV,Home Entertainment Suppliers,Sidhe Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1012,Jones in the Fast Lane,PC,Sierra Online,Sierra,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90,N/A
1013,Jonny Crush,XBL,Microsoft,Oesis Inc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10th May 09,N/A
1014,Jordan vs Bird,GEN,Electronic Arts,Electronic Arts,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1015,Jordan vs Bird: One on One,NES,Milton Bradley,Rare Ltd.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Aug 89,N/A
1016,Jordan vs Bird: One on One,GB,Electronic Arts,Imagineer,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 92,N/A
1017,Jordans Asteroids,XBL,Microsoft,TooShort4 Games,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Jan 09,N/A
1018,Joshua & the Battle of Jericho,NES,Wisdom Tree,Wisdom Tree,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1019,Joshua & the Battle of Jericho,GB,Wisdom Tree,Wisdom Tree,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93,N/A
1020,Joshua & the Battle of Jericho,GEN,Wisdom Tree,Wisdom Tree,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1021,Jouchi Daigaku Tsuchiya Takahide Kyouju Kanshuu: Ryoukiki Exercise: Riron no Migi-te to Kansei no Hidari-te,DS,CyberFront,Majesco Entertainment,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31st Jan 08,N/A
1022,Journey Escape,2600,Data Age,Data Age,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 82,N/A
1023,Journey of a Roach,Linux,Daedalic Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 13,N/A
1024,Journey of a Roach,OSX,Daedalic Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 13,N/A
1025,Journey of a Roach,PC,Daedalic Entertainment,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,04th Nov 13,N/A
1026,Journey to Silius,NES,Sunsoft,Tokai Engineering,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 90,N/A
1027,Journey to the Center of the Earth,PC,Viva Media,Frogwares,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 03,N/A
1028,Journey: The Quest Begins,PC,Infocom,"Infocom, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 88,N/A
1029,Joust,NES,HAL Laboratory,HAL Laboratory,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 88,N/A
1030,Joust,XBL,Midway Games,Digital Eclipse,N/A,7.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22nd Nov 05,N/A
1031,Joust,7800,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 86,N/A
1032,Joust,5200,Atari,Atari,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83,N/A
1033,Joust,Lynx,"Shadowsoft, Inc.","Shadowsoft, Inc.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92,N/A
1034,Joust,PSN,Midway Games,Digital Eclipse,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th May 07,N/A
1035,Jovial Race,NES,Sachen,Thin Chen Enterprises,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89,N/A
1036,Joy Mech Fight,NES,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st May 93,N/A
1037,Joy Mech Fight,VC,Nintendo,Nintendo R&D1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 08,N/A
1038,Joy Ride,XBL,Unknown,Big Park,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1039,Jozakari wa Toshishita mi,PC,Unknown,Studio Ebisu,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Aug 11,N/A
1040,Judas Code,PSV,tri-Ace,tri-Ace,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,21st Aug 14,N/A
1041,Judge Dredd,SNES,Acclaim Entertainment,Probe Software,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26th Oct 95,N/A
1042,Judge Dredd,GG,Acclaim Entertainment,Probe Entertainment Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1043,Judge Dredd,GB,Acclaim Entertainment,Probe Entertainment Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Jan 95,N/A
1044,Judge Dredd,GEN,Acclaim Entertainment,Probe Entertainment Limited,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95,N/A
1045,Judge Dredd,PC,Acclaim Entertainment,Acclaim,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97,N/A
1046,Judge Dredd,PSN,Zoo Digital Publishing,Gremlin Interactive,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24th Jan 08,N/A
1047,Judge Dredd: Dredd Vs Death,GC,Evolved Games,Rebellion Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 05,N/A
1048,Judge Dredd: Dredd Vs Death,PC,Evolved Games,Rebellion Developments,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,03rd Mar 05,N/A
1049,Judgement Silversword: Rebirth Edition,WS,Qute,Qute Corporation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,02nd Feb 04,N/A
